24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.35,245.36,179.64,229.52,173.12,212.16,173.74,203.51,177.22,193.14,180.19,180.01,177.18,184.43,175.57,172.65,176.24,174.51,176.68,175.07,183.46,170.55,175.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.68,175.65,174.41,173.93,183.23,176.25,180.25,177.94,176.87,176.65,179.63,171.86,184.39,176.02,175.49,184.9,177.66,175.27,186.34,184.36,184.19,180.59,183.86,175.04,Peptide708,ErbB4-pY1128,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172.59,15.09,3.06,1.82,1.34,10.64,3.66,7.66,5.35,4.28,4.06,7.04,-0.73,11.8,3.43,2.9,12.31,5.07,2.68,13.75,11.77,11.6,8,11.27,2.45
177.7,175.98,173.48,167.1,172.17,175.8,173.28,172.02,175.14,170.71,166.95,174.34,172.62,174.89,177.55,177.14,175.31,175.39,176.31,176.58,174.28,182.33,177.99,180.24,Peptide708,ErbB4-pY1128,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.11,3.39,0.89,-5.49,-0.42,3.21,0.69,-0.57,2.55,-1.88,-5.64,1.75,0.03,2.3,4.96,4.55,2.72,2.8,3.72,3.99,1.69,9.74,5.4,7.65
181.64,192.71,176.56,180.25,172.87,177.53,171,173.71,173.08,177.6,174.52,172.23,174.29,175.7,177.13,173.92,174.46,175.12,174.76,169.91,177.42,171.22,181.17,176.75,Peptide708,ErbB4-pY1128,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.05,20.12,3.97,7.66,0.28,4.94,-1.59,1.12,0.49,5.01,1.93,-0.36,1.7,3.11,4.54,1.33,1.87,2.53,2.17,-2.68,4.83,-1.37,8.58,4.16
182.91,178.48,178.25,171.88,168.91,174.13,169.41,166.86,174.54,173.89,173.98,173.37,174.37,172.07,174.19,178.44,178.96,173.74,177.57,175.85,174.05,176.06,177.79,177.14,Peptide708,ErbB4-pY1128,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.32,5.89,5.66,-0.71,-3.68,1.54,-3.18,-5.73,1.95,1.3,1.39,0.78,1.78,-0.52,1.6,5.85,6.37,1.15,4.98,3.26,1.46,3.47,5.2,4.55
174.18,166.92,173.24,167.69,172.1,169.99,175.4,172.09,175.89,174.27,173.15,173.44,174.99,171.2,177.43,175.54,175.71,172.03,172.03,173.76,177.48,177.88,176.42,179.4,Peptide708,ErbB4-pY1128,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.59,-5.67,0.65,-4.9,-0.49,-2.6,2.81,-0.5,3.3,1.68,0.56,0.85,2.4,-1.39,4.84,2.95,3.12,-0.56,-0.56,1.17,4.89,5.29,3.83,6.81
173.59,175.45,170.13,175.81,169.5,172.42,174.57,167.48,167.64,171.84,169.57,174.48,172.7,174.57,178.31,176.09,172.61,169.43,173.3,176.52,178.84,173.15,171.64,177.37,Peptide708,ErbB4-pY1128,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2.86,-2.46,3.22,-3.09,-0.17,1.98,-5.11,-4.95,-0.75,-3.02,1.89,0.11,1.98,5.72,3.5,0.02,-3.16,0.71,3.93,6.25,0.56,-0.95,4.78
182.21,171.26,177.16,165.95,176.02,170.86,167.51,164.06,171.98,172.39,169.06,167.07,172.99,172.33,168.66,171.66,174.52,172.11,173.28,169.23,174.42,170.91,173.85,172.03,Peptide708,ErbB4-pY1128,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.62,-1.33,4.57,-6.64,3.43,-1.73,-5.08,-8.53,-0.61,-0.2,-3.53,-5.52,0.4,-0.26,-3.93,-0.93,1.93,-0.48,0.69,-3.36,1.83,-1.68,1.26,-0.56
185.47,174.9,177.35,173.44,177.13,169.11,174.72,176.04,174.2,173.44,171.49,172.34,175.65,176.09,169.92,174.63,173.55,176.6,173.48,172.57,173.5,169.99,176.77,179.21,Peptide708,ErbB4-pY1128,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.88,2.31,4.76,0.85,4.54,-3.48,2.13,3.45,1.61,0.85,-1.1,-0.25,3.06,3.5,-2.67,2.04,0.96,4.01,0.89,-0.02,0.91,-2.6,4.18,6.62
179.88,173.43,174.74,173.66,171.9,168.06,168.44,172.07,177.27,168.88,176.92,172.09,175.1,169.46,172.5,171.11,175.84,169.21,168.18,169.81,173.43,169.9,180.47,171.81,Peptide708,ErbB4-pY1128,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.29,0.84,2.15,1.07,-0.69,-4.53,-4.15,-0.52,4.68,-3.71,4.33,-0.5,2.51,-3.13,-0.09,-1.48,3.25,-3.38,-4.41,-2.78,0.84,-2.69,7.88,-0.78
174.8,172.63,174.26,170.55,177.45,173.55,170.95,178.57,170.1,165.94,166.27,174.9,173.44,171.11,173.39,172.41,170.58,174.1,174.18,176.73,173.04,175.56,172.3,173.55,Peptide708,ErbB4-pY1128,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.21,0.04,1.67,-2.04,4.86,0.96,-1.64,5.98,-2.49,-6.65,-6.32,2.31,0.85,-1.48,0.8,-0.18,-2.01,1.51,1.59,4.14,0.45,2.97,-0.29,0.96
180.07,190.12,168.93,171.08,176.59,169.11,170.81,179.9,170.92,174.93,171.31,172.7,173.17,172.59,172.55,170.9,172.63,174.95,171.19,171.57,176.55,172.57,174.93,172.66,Peptide708,ErbB4-pY1128,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.48,17.53,-3.66,-1.51,4,-3.48,-1.78,7.31,-1.67,2.34,-1.28,0.11,0.58,0,-0.04,-1.69,0.04,2.36,-1.4,-1.02,3.96,-0.02,2.34,0.07
183.25,168.65,174.13,169.78,171.09,170.91,175.73,176.15,170.33,169.51,169.17,169.74,174.95,175.47,172.87,169.29,173.65,175.51,175.89,176.46,180.25,171.01,174.1,181.45,Peptide708,ErbB4-pY1128,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.66,-3.94,1.54,-2.81,-1.5,-1.68,3.14,3.56,-2.26,-3.08,-3.42,-2.85,2.36,2.88,0.28,-3.3,1.06,2.92,3.3,3.87,7.66,-1.58,1.51,8.86
182.01,187.37,180.74,172.95,169.47,173.04,177.45,169.43,175.67,171.64,169.22,173.22,179.79,173.46,170.1,169.98,176.89,173.39,179.46,170.9,173.51,170.84,175.09,176.81,Peptide708,ErbB4-pY1128,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.42,14.78,8.15,0.36,-3.12,0.45,4.86,-3.16,3.08,-0.95,-3.37,0.63,7.2,0.87,-2.49,-2.61,4.3,0.8,6.87,-1.69,0.92,-1.75,2.5,4.22
189.32,218.62,177.47,153.72,168.87,187.44,173.8,178.53,171.78,183.69,173.07,173.41,174.41,175.48,172.43,169.83,172.54,171.16,173.36,174.5,175.61,173.24,174.99,175.08,Peptide708,ErbB4-pY1128,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.73,46.03,4.88,-18.87,-3.72,14.85,1.21,5.94,-0.81,11.1,0.48,0.82,1.82,2.89,-0.16,-2.76,-0.05,-1.43,0.77,1.91,3.02,0.65,2.4,2.49
173.58,194.97,171.59,179.39,177.45,183.96,173.36,178.41,185.04,178.03,177.13,177.62,175.81,167.02,174.15,171.75,178.15,173.14,175.23,175.09,174.43,173.35,172.6,176.6,Peptide708,ErbB4-pY1128,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.99,22.38,-1,6.8,4.86,11.37,0.77,5.82,12.45,5.44,4.54,5.03,3.22,-5.57,1.56,-0.84,5.56,0.55,2.64,2.5,1.84,0.76,0.01,4.01
176.16,181.99,172.22,179.93,171.98,175.77,175.74,175.44,181.71,182.12,180.75,174.01,179.75,181.75,171.9,173.41,184.76,181.64,182.74,177.89,184.36,183.29,181.51,187.2,Peptide708,ErbB4-pY1128,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.57,9.4,-0.37,7.34,-0.61,3.18,3.15,2.85,9.12,9.53,8.16,1.42,7.16,9.16,-0.69,0.82,12.17,9.05,10.15,5.3,11.77,10.7,8.92,14.61
180.07,190.12,168.93,171.08,176.59,169.11,170.81,179.9,170.92,174.93,171.31,172.7,173.17,172.59,172.55,170.9,172.63,174.95,171.19,171.57,176.55,172.57,174.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.75,184.23,183.47,183,183.6,183.47,184.03,189.97,188.82,183.26,183.6,173.77,184.08,179.18,184.8,187.13,183.96,178.99,183.14,179.85,187.91,181.43,187.18,189.46,Peptide709,ErbB4-pY1301,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178.94,8.81,5.29,4.53,4.06,4.66,4.53,5.09,11.03,9.88,4.32,4.66,-5.17,5.14,0.24,5.86,8.19,5.02,0.05,4.2,0.91,8.97,2.49,8.24,10.52
180.33,183.57,178.25,180.53,172.11,179.3,179.14,176.1,178.97,178.26,183.38,182.23,180.58,179.8,182.05,182.52,179.59,187.01,182.15,181.11,174.77,183.88,180.72,179.33,Peptide709,ErbB4-pY1301,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.39,4.63,-0.69,1.59,-6.83,0.36,0.2,-2.84,0.03,-0.68,4.44,3.29,1.64,0.86,3.11,3.58,0.65,8.07,3.21,2.17,-4.17,4.94,1.78,0.39
176.04,182.01,176.95,175.52,175.58,175.93,177.09,180.62,183.86,179.68,175.93,174.83,179.07,176.15,173.5,175.72,185.8,179.73,180.92,178.3,184.28,176.39,178.54,176.17,Peptide709,ErbB4-pY1301,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.9,3.07,-1.99,-3.42,-3.36,-3.01,-1.85,1.68,4.92,0.74,-3.01,-4.11,0.13,-2.79,-5.44,-3.22,6.86,0.79,1.98,-0.64,5.34,-2.55,-0.4,-2.77
177.48,186.21,186.77,181.45,174.96,173.17,166.38,179.65,172.39,180.04,177.64,183.34,181.69,175.48,177.55,177.39,178.3,182.86,180.08,184.25,184.56,184.19,177.79,182.87,Peptide709,ErbB4-pY1301,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.46,7.27,7.83,2.51,-3.98,-5.77,-12.56,0.71,-6.55,1.1,-1.3,4.4,2.75,-3.46,-1.39,-1.55,-0.64,3.92,1.14,5.31,5.62,5.25,-1.15,3.93
181.11,172.7,172.8,170.7,183.05,171.18,176.61,178.18,183.34,179.25,180.7,176.53,182.36,179.13,180.87,179.32,180.83,174.83,183.07,178.47,177.25,180,177.84,177.65,Peptide709,ErbB4-pY1301,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.17,-6.24,-6.14,-8.24,4.11,-7.76,-2.33,-0.76,4.4,0.31,1.76,-2.41,3.42,0.19,1.93,0.38,1.89,-4.11,4.13,-0.47,-1.69,1.06,-1.1,-1.29
185.5,178.32,177.4,179.18,177.49,178.47,180.66,177.19,173.96,184.38,174.19,176.88,175.48,186.43,175.05,177.68,183.43,183.56,180.58,180.89,178.04,183.3,178.29,180.24,Peptide709,ErbB4-pY1301,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.56,-0.62,-1.54,0.24,-1.45,-0.47,1.72,-1.75,-4.98,5.44,-4.75,-2.06,-3.46,7.49,-3.89,-1.26,4.49,4.62,1.64,1.95,-0.9,4.36,-0.65,1.3
183.46,182.1,178.54,174.89,177.26,174.29,178.78,177.35,175.26,174.76,186.33,176.12,180.55,176.36,182.25,176.73,185.52,178.83,182.81,180.34,179.48,170.39,181.12,175.13,Peptide709,ErbB4-pY1301,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.52,3.16,-0.4,-4.05,-1.68,-4.65,-0.16,-1.59,-3.68,-4.18,7.39,-2.82,1.61,-2.58,3.31,-2.21,6.58,-0.11,3.87,1.4,0.54,-8.55,2.18,-3.81
180.31,179.65,184.62,178.95,177.34,173.95,176.71,176.76,176.35,182.62,178.4,185.13,181.04,179.3,177.1,179.91,171.53,183.97,179.82,179.95,180.34,180.23,183.94,173.35,Peptide709,ErbB4-pY1301,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.37,0.71,5.68,0.01,-1.6,-4.99,-2.23,-2.18,-2.59,3.68,-0.54,6.19,2.1,0.36,-1.84,0.97,-7.41,5.03,0.88,1.01,1.4,1.29,5,-5.59
185.9,174.04,176.17,179.75,174.85,172.59,184.5,174.38,180.91,180.48,180.62,180.26,179.89,178.9,174.93,175.44,180.75,174.62,177.02,177.03,178.35,180.79,176.02,176.18,Peptide709,ErbB4-pY1301,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.96,-4.9,-2.77,0.81,-4.09,-6.35,5.56,-4.56,1.97,1.54,1.68,1.32,0.95,-0.04,-4.01,-3.5,1.81,-4.32,-1.92,-1.91,-0.59,1.85,-2.92,-2.76
177.03,177.73,177.22,173.29,177.95,174.85,174.99,177.38,183.55,182.81,176.34,182.74,176.03,183.13,178.89,178.73,182.14,179.92,177.02,175.63,179.79,181.32,178.63,184.53,Peptide709,ErbB4-pY1301,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.91,-1.21,-1.72,-5.65,-0.99,-4.09,-3.95,-1.56,4.61,3.87,-2.6,3.8,-2.91,4.19,-0.05,-0.21,3.2,0.98,-1.92,-3.31,0.85,2.38,-0.31,5.59
188.72,179.68,176.78,174.15,178.57,174.89,181.87,179.86,180.02,181.24,181.49,177.94,178.22,179.72,180.88,175.69,178.53,175.03,179.31,178.98,174.4,174.73,178.21,171.79,Peptide709,ErbB4-pY1301,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.78,0.74,-2.16,-4.79,-0.37,-4.05,2.93,0.92,1.08,2.3,2.55,-1,-0.72,0.78,1.94,-3.25,-0.41,-3.91,0.37,0.04,-4.54,-4.21,-0.73,-7.15
175.58,176.24,177.67,176.71,178.46,179.77,179.08,180.31,174.22,181.25,175.41,170.59,185.53,175.52,183.3,177.9,181.03,178.54,175.45,180.08,183,182.79,180.79,174.54,Peptide709,ErbB4-pY1301,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.36,-2.7,-1.27,-2.23,-0.48,0.83,0.14,1.37,-4.72,2.31,-3.53,-8.35,6.59,-3.42,4.36,-1.04,2.09,-0.4,-3.49,1.14,4.06,3.85,1.85,-4.4
184.95,171.64,184.17,175.69,177.69,179.14,182.28,178.31,179.89,178.81,176.89,178.83,175.93,173.07,171.44,177.35,179.72,184.37,179.03,176.32,177.53,175.79,177.56,172.96,Peptide709,ErbB4-pY1301,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.01,-7.3,5.23,-3.25,-1.25,0.2,3.34,-0.63,0.95,-0.13,-2.05,-0.11,-3.01,-5.87,-7.5,-1.59,0.78,5.43,0.09,-2.62,-1.41,-3.15,-1.38,-5.98
181.2,183.23,176.78,173.46,176.74,178.02,181.27,177.68,180.43,176.45,175.02,172.84,180.27,181.65,175.84,179.45,178.45,182.19,176.83,179.12,184.45,181.77,179.97,177.36,Peptide709,ErbB4-pY1301,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.26,4.29,-2.16,-5.48,-2.2,-0.92,2.33,-1.26,1.49,-2.49,-3.92,-6.1,1.33,2.71,-3.1,0.51,-0.49,3.25,-2.11,0.18,5.51,2.83,1.03,-1.58
190.35,182.47,185.58,178.36,181.51,179.19,180.42,174.72,179.05,175.85,181.6,182.28,180.78,186.49,183.44,177.74,179.17,176.86,185.23,180.13,188.49,176.22,179.33,173.7,Peptide709,ErbB4-pY1301,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.41,3.53,6.64,-0.58,2.57,0.25,1.48,-4.22,0.11,-3.09,2.66,3.34,1.84,7.55,4.5,-1.2,0.23,-2.08,6.29,1.19,9.55,-2.72,0.39,-5.24
187.34,187.49,181.16,185.33,180.97,180.27,183.21,183.73,185.19,191.28,185.89,183.68,185.76,188.01,177.89,181.95,189.31,186.51,191.88,191.5,186.43,187.26,188.2,185.41,Peptide709,ErbB4-pY1301,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.4,8.55,2.22,6.39,2.03,1.33,4.27,4.79,6.25,12.34,6.95,4.74,6.82,9.07,-1.05,3.01,10.37,7.57,12.94,12.56,7.49,8.32,9.26,6.47
