21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.86,165.53,176.01,169.2,170.8,170.16,165.43,164.48,166.36,170.48,173.19,168.38,173.1,166.75,164.46,165.88,172.95,170.78,166.68,164.39,174.71,165.88,172.8,165.4,,Peptide446,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.975,-1.355,9.125,2.315,3.915,3.275,-1.455,-2.405,-0.525,3.595,6.305,1.495,6.215,-0.135,-2.425,-1.005,6.065,3.895,-0.205,-2.495,7.825,-1.005,5.915,-1.485
173.29,173.91,173.18,174.98,174.71,173.47,177.62,175.33,174.26,165.9,168.03,170.45,167.53,169.26,165.4,167.48,168.76,171.5,164.99,164.37,163.16,174.92,175.1,160.34,,Peptide446,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.405,7.025,6.295,8.095,7.825,6.585,10.735,8.445,7.375,-0.985,1.145,3.565,0.645,2.375,-1.485,0.595,1.875,4.615,-1.895,-2.515,-3.725,8.035,8.215,-6.545
160.96,172.2,179.71,166.43,160.95,173.06,172.09,176.51,161.06,160.25,165.55,165.61,171.16,167.9,167.13,169.57,171.44,167.29,173.68,173.2,170.46,164.69,170.81,159.6,,Peptide446,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.925,5.315,12.825,-0.455,-5.935,6.175,5.205,9.625,-5.825,-6.635,-1.335,-1.275,4.275,1.015,0.245,2.685,4.555,0.405,6.795,6.315,3.575,-2.195,3.925,-7.285
189.51,175.01,176.62,189.65,176.45,166.62,171.6,181.29,175.64,168.67,169.93,178.51,177.86,173.88,172.08,177.25,176.31,167.09,160.57,170.09,183.6,177.24,165.84,172.81,,Peptide446,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.625,8.125,9.735,22.765,9.565,-0.265,4.715,14.405,8.755,1.785,3.045,11.625,10.975,6.995,5.195,10.365,9.425,0.205,-6.315,3.205,16.715,10.355,-1.045,5.925
160.87,173.9,170.49,169.52,169.52,163.5,159.9,163.51,166.95,162.49,169.54,159.89,159.66,169.72,163.91,161.59,166.82,163.21,159.27,169.59,167,167.99,174.52,,,Peptide446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.45,209.43,198.33,180.08,180.07,184.23,172.17,175.27,169.32,173.1,174.11,176.48,167.34,175.25,119.27,162.46,157.18,179.69,155.03,170.19,164.71,174.34,175.64,175.17,,Peptide447,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172.74,12.71,36.69,25.59,7.34,7.33,11.49,-0.57,2.53,-3.42,0.36,1.37,3.74,-5.4,2.51,-53.47,-10.28,-15.56,6.95,-17.71,-2.55,-8.03,1.6,2.9,2.43
213.05,181.91,199.74,185.08,182.37,182.03,184.68,177.27,175.62,170.46,177.51,170.18,167.71,165.97,182.61,175.03,171.25,166.81,169.75,166.02,173.21,167.99,179.19,180.29,,Peptide447,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,40.31,9.17,27,12.34,9.63,9.29,11.94,4.53,2.88,-2.28,4.77,-2.56,-5.03,-6.77,9.87,2.29,-1.49,-5.93,-2.99,-6.72,0.47,-4.75,6.45,7.55
220.1,187.14,194.4,180.31,183.98,173.22,176.16,174.46,163.39,178.58,174.16,166.91,162.84,165.35,167.36,170.78,169.79,173.54,165.07,173.45,170.02,168.35,167.31,161.61,,Peptide447,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,47.36,14.4,21.66,7.57,11.24,0.48,3.42,1.72,-9.35,5.84,1.42,-5.83,-9.9,-7.39,-5.38,-1.96,-2.95,0.8,-7.67,0.71,-2.72,-4.39,-5.43,-11.13
197.54,231.91,183.88,209.05,176.76,203.2,169.19,186.75,177.98,188.64,169.94,178.39,168.76,175.91,169.65,166.18,172.14,176.78,176.44,173.66,168.82,177.52,173.82,178.02,,Peptide447,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.8,59.17,11.14,36.31,4.02,30.46,-3.55,14.01,5.24,15.9,-2.8,5.65,-3.98,3.17,-3.09,-6.56,-0.6,4.04,3.7,0.92,-3.92,4.78,1.08,5.28
175.69,187.98,167.42,177.18,172.08,170.98,174.12,182.82,166.13,168.94,170.67,172.55,170.59,172.44,165.04,160,170.47,165.14,171.8,168.4,177.43,165.01,168.59,168.03,,Peptide447,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.95,15.24,-5.32,4.44,-0.66,-1.76,1.38,10.08,-6.61,-3.8,-2.07,-0.19,-2.15,-0.3,-7.7,-12.74,-2.27,-7.6,-0.94,-4.34,4.69,-7.73,-4.15,-4.71
190.1,185.34,178.32,177,178.15,176.02,177.89,174.26,175.23,174.55,168.49,170.05,177.22,174.52,172.51,170.46,166.33,167.06,169.85,173.03,170.92,176.5,174.67,170.03,,Peptide447,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.36,12.6,5.58,4.26,5.41,3.28,5.15,1.52,2.49,1.81,-4.25,-2.69,4.48,1.78,-0.23,-2.28,-6.41,-5.68,-2.89,0.29,-1.82,3.76,1.93,-2.71
192.91,176.33,176.54,175.49,179.42,171.16,167.62,182.17,171.42,167.19,170.57,161.89,170.71,162.85,167.65,161.91,169.72,172.23,168.14,165.47,175.23,167.75,163.86,170.32,,Peptide447,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.17,3.59,3.8,2.75,6.68,-1.58,-5.12,9.43,-1.32,-5.55,-2.17,-10.85,-2.03,-9.89,-5.09,-10.83,-3.02,-0.51,-4.6,-7.27,2.49,-4.99,-8.88,-2.42
187.16,205.63,171.02,193.44,176.86,184.86,174.67,181.67,175.31,177.64,172.56,173.73,169.32,172.48,169.19,166.52,167.27,168.37,167.14,163.38,184.31,169.74,164.1,175.79,,Peptide447,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.42,32.89,-1.72,20.7,4.12,12.12,1.93,8.93,2.57,4.9,-0.18,0.99,-3.42,-0.26,-3.55,-6.22,-5.47,-4.37,-5.6,-9.36,11.57,-3,-8.64,3.05
197.18,174.5,182.42,177.93,175.46,169.28,169.41,167.96,164.92,167.26,163.34,169.63,168.83,171.92,167.9,169.18,171.81,173.64,165.01,165.04,168.37,167.58,161.65,174.37,,Peptide447,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.44,1.76,9.68,5.19,2.72,-3.46,-3.33,-4.78,-7.82,-5.48,-9.4,-3.11,-3.91,-0.82,-4.84,-3.56,-0.93,0.9,-7.73,-7.7,-4.37,-5.16,-11.09,1.63
187.36,207.65,181.91,193.58,176.66,180.11,167.75,178.1,170.38,183.59,170.28,167.51,172.32,168.52,171.44,164.64,184.48,176.03,170.32,166.91,165.5,170.88,165.39,171.64,,Peptide447,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.62,34.91,9.17,20.84,3.92,7.37,-4.99,5.36,-2.36,10.85,-2.46,-5.23,-0.42,-4.22,-1.3,-8.1,11.74,3.29,-2.42,-5.83,-7.24,-1.86,-7.35,-1.1
175.72,197.54,174.11,182.27,164.81,172.66,167.63,166.41,167.94,164.28,165.88,165.66,162.77,168.26,174.63,178.94,163.58,173.66,177.34,170.63,170.79,162.96,164.82,183.01,,Peptide447,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.98,24.8,1.37,9.53,-7.93,-0.08,-5.11,-6.33,-4.8,-8.46,-6.86,-7.08,-9.97,-4.48,1.89,6.2,-9.16,0.92,4.6,-2.11,-1.95,-9.78,-7.92,10.27
190.47,214.25,175.57,198.38,172.84,191.58,168.87,180.91,169.8,179.94,175.83,169.99,167.25,170.34,170.96,177.63,168.38,166.36,186.79,178.14,164.35,168.33,164.58,161.41,,Peptide447,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.73,41.51,2.83,25.64,0.1,18.84,-3.87,8.17,-2.94,7.2,3.09,-2.75,-5.49,-2.4,-1.78,4.89,-4.36,-6.38,14.05,5.4,-8.39,-4.41,-8.16,-11.33
179.09,190.43,181.53,175.89,165.94,176.25,167.16,169.72,164.02,167.55,168.43,166.99,165.31,168.41,166.82,164.44,171.43,167.39,167.86,162.07,173.14,168.74,169.07,179.48,,Peptide447,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.35,17.69,8.79,3.15,-6.8,3.51,-5.58,-3.02,-8.72,-5.19,-4.31,-5.75,-7.43,-4.33,-5.92,-8.3,-1.31,-5.35,-4.88,-10.67,0.4,-4,-3.67,6.74
174.92,204.51,172.11,197.48,168.38,185.87,177.4,189.33,180.23,177.68,172.18,170.24,174.33,175.71,171.69,174.01,172.58,168.19,172.86,167.38,166.99,166.34,174.88,160.66,,Peptide447,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.18,31.77,-0.63,24.74,-4.36,13.13,4.66,16.59,7.49,4.94,-0.56,-2.5,1.59,2.97,-1.05,1.27,-0.16,-4.55,0.12,-5.36,-5.75,-6.4,2.14,-12.08
166.17,179.79,176.89,164.39,168.51,171.63,169.27,161.47,168.82,168.08,167.73,163.12,169.71,174.3,168.47,165.45,171.96,167.54,160.8,167.06,168.41,164.16,180.32,181.76,,Peptide447,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.57,7.05,4.15,-8.35,-4.23,-1.11,-3.47,-11.27,-3.92,-4.66,-5.01,-9.62,-3.03,1.56,-4.27,-7.29,-0.78,-5.2,-11.94,-5.68,-4.33,-8.58,7.58,9.02
198.37,225.09,202.63,199.65,185.2,188.28,181.05,186.14,180.23,177.36,179.82,189.05,172.81,179.3,173.8,177.22,173.36,185.08,173.52,178.8,187.79,184.55,189.17,175.91,,Peptide447,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.63,52.35,29.89,26.91,12.46,15.54,8.31,13.4,7.49,4.62,7.08,16.31,0.07,6.56,1.06,4.48,0.62,12.34,0.78,6.06,15.05,11.81,16.43,3.17
172.76,196.74,167.56,185.23,171.16,189.69,173.35,181.18,166.89,173.56,183.69,182.09,171.52,176.93,172.72,179.42,180.49,179.06,172.04,180.89,179.66,177.71,179.01,,,Peptide447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.19,200.48,176.12,189.89,172.25,176.36,173.5,169.06,171.3,177.19,177.92,171.87,174.54,171.25,142.03,165.69,159.99,178.51,164.02,174.1,175.96,178.67,166.44,186.29,,Peptide448,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,170.785,14.405,29.695,5.335,19.105,1.465,5.575,2.715,-1.725,0.515,6.405,7.135,1.085,3.755,0.465,-28.755,-5.095,-10.795,7.725,-6.765,3.315,5.175,7.885,-4.345,15.505
194.44,186.21,188.12,181.76,183.85,179.06,176.54,183.66,178.83,174.69,178.14,181.52,178.41,176.8,179.65,176.29,173.06,172.72,175.62,173.87,170.32,171.45,172.02,178.21,,Peptide448,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.655,15.425,17.335,10.975,13.065,8.275,5.755,12.875,8.045,3.905,7.355,10.735,7.625,6.015,8.865,5.505,2.275,1.935,4.835,3.085,-0.465,0.665,1.235,7.425
185.53,174.24,182.7,174.1,176.18,175.04,176.26,169.76,162.78,165.91,173.25,174.17,175.86,174.47,176.37,175.48,175.27,168.37,172.42,166.55,165.85,173.14,169.82,170.56,,Peptide448,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.745,3.455,11.915,3.315,5.395,4.255,5.475,-1.025,-8.005,-4.875,2.465,3.385,5.075,3.685,5.585,4.695,4.485,-2.415,1.635,-4.235,-4.935,2.355,-0.965,-0.225
192.03,223.44,196.44,202.78,188.99,194.4,181.07,182.25,183.1,183.12,174.03,178.23,172.72,177.64,175.27,178.16,173.26,173.22,178.49,176.43,172.93,171.14,174.01,168.26,,Peptide448,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.245,52.655,25.655,31.995,18.205,23.615,10.285,11.465,12.315,12.335,3.245,7.445,1.935,6.855,4.485,7.375,2.475,2.435,7.705,5.645,2.145,0.355,3.225,-2.525
177.08,188.73,180.37,183.89,162.5,181.9,173.36,170.15,169.09,176.18,173.67,171.1,174.39,172.48,174.27,168.98,173.66,173.92,169.4,169.42,175.99,171.38,173.88,165.29,,Peptide448,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.295,17.945,9.585,13.105,-8.285,11.115,2.575,-0.635,-1.695,5.395,2.885,0.315,3.605,1.695,3.485,-1.805,2.875,3.135,-1.385,-1.365,5.205,0.595,3.095,-5.495
186.28,186.33,179.1,178.46,175.85,180.83,178.41,183.78,182.05,175.32,177.82,174.31,174.6,174.09,177.52,172.56,172.81,172.35,177.16,178.82,169.89,178.67,172.36,163.56,,Peptide448,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.495,15.545,8.315,7.675,5.065,10.045,7.625,12.995,11.265,4.535,7.035,3.525,3.815,3.305,6.735,1.775,2.025,1.565,6.375,8.035,-0.895,7.885,1.575,-7.225
186.48,178.76,174.92,175.89,175.01,175.42,177.15,172.49,175.61,169.42,171.06,166.64,175.8,169.45,179.86,168.49,174.89,176.13,168.69,165.68,168.21,171.39,168.88,172.52,,Peptide448,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.695,7.975,4.135,5.105,4.225,4.635,6.365,1.705,4.825,-1.365,0.275,-4.145,5.015,-1.335,9.075,-2.295,4.105,5.345,-2.095,-5.105,-2.575,0.605,-1.905,1.735
200.01,188.26,181.85,190.76,174.21,182.39,176.56,175.44,180.25,174.83,178.09,174.32,176.42,171.33,181.53,171.93,176.27,170.84,170.26,167.36,171.34,173.98,174.13,165.21,,Peptide448,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.225,17.475,11.065,19.975,3.425,11.605,5.775,4.655,9.465,4.045,7.305,3.535,5.635,0.545,10.745,1.145,5.485,0.055,-0.525,-3.425,0.555,3.195,3.345,-5.575
190.77,186.73,183.63,176.84,176.22,172.41,177.22,175.02,175.22,173.06,172.83,170.04,174.24,173.08,168.28,176.13,178.25,171.09,172.85,175.62,168.84,178.88,178.17,174.59,,Peptide448,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.985,15.945,12.845,6.055,5.435,1.625,6.435,4.235,4.435,2.275,2.045,-0.745,3.455,2.295,-2.505,5.345,7.465,0.305,2.065,4.835,-1.945,8.095,7.385,3.805
189.27,199.16,179.67,191.61,185.02,180.39,176.55,180.52,184.48,170.46,176.31,173.92,175.29,176.21,177.05,176.2,173.17,177.47,170.44,172.83,171.33,177.4,174.14,168.89,,Peptide448,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.485,28.375,8.885,20.825,14.235,9.605,5.765,9.735,13.695,-0.325,5.525,3.135,4.505,5.425,6.265,5.415,2.385,6.685,-0.345,2.045,0.545,6.615,3.355,-1.895
175.52,188.92,177.63,178.99,165.73,180.15,172.05,172.84,176.97,173.43,174.06,171.99,175.58,164.68,173.66,173.64,175.56,171.1,167.82,169.04,171.27,175.2,171.16,168.74,,Peptide448,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.735,18.135,6.845,8.205,-5.055,9.365,1.265,2.055,6.185,2.645,3.275,1.205,4.795,-6.105,2.875,2.855,4.775,0.315,-2.965,-1.745,0.485,4.415,0.375,-2.045
191.65,202.66,175.96,190.34,170.09,178.51,174.56,177.77,179.6,179.4,168.14,174.76,170.74,170.96,171.36,174.8,170.67,170.53,170.37,170.14,171.32,172.58,162.53,169.4,,Peptide448,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.865,31.875,5.175,19.555,-0.695,7.725,3.775,6.985,8.815,8.615,-2.645,3.975,-0.045,0.175,0.575,4.015,-0.115,-0.255,-0.415,-0.645,0.535,1.795,-8.255,-1.385
172.14,183.9,186.84,180.65,168.88,173.44,175.57,168.36,173.21,174.62,172.32,173.4,170.77,166.59,174.92,168,171.72,167.52,167.94,164.89,176.2,173.58,171.15,171.93,,Peptide448,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.355,13.115,16.055,9.865,-1.905,2.655,4.785,-2.425,2.425,3.835,1.535,2.615,-0.015,-4.195,4.135,-2.785,0.935,-3.265,-2.845,-5.895,5.415,2.795,0.365,1.145
