34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
195.97,190.99,204.05,194.95,196.35,190.63,192.49,190.79,187.23,195.48,204.05,212.19,199.42,204.27,201.08,208.69,197.8,207.73,202.73,206.17,199.51,199.88,207.69,209.19,,Peptide450_4,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.64,199.82,211.22,242.33,206.36,195.48,204.72,185.34,185.88,187.77,200.24,205.27,199.79,188.07,201.96,188.38,205.19,180.83,200.41,198.19,206.61,201.88,204.94,210.77,,Peptide450_4,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.89,307.73,190.56,198.42,188.33,203.94,191.12,202.42,194.61,199.85,183.89,195.38,198.84,195.37,203.32,203.84,199.98,204.91,200.62,205.3,201.84,205.89,208.67,211.57,,Peptide450_4,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300.64,194.86,290.93,203.33,275.66,197.24,278.61,187.17,264.78,204.15,247.5,187.34,237.6,188.82,221.23,192.1,209.01,179.62,203.65,203.68,208.86,208.54,209.48,207.06,,Peptide450_4,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308.56,198.47,205.6,198.12,201.21,199.32,194.61,201.18,196.42,199.81,197.04,202.42,255.99,216.13,237.89,215.83,226.23,211.88,220.98,210.26,221.36,210.96,221.23,216,,Peptide450_4,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282.28,225.18,265.19,187.83,264.23,199.08,260.94,185.46,255.93,187.3,243.35,206.85,230.33,202.07,216.13,203.33,213.01,207.28,208.23,199.51,205,202.55,209.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.64,304.73,192.08,294.5,192.75,290.91,187.17,284.09,188.92,270.12,185.48,258.66,188.95,235.31,186.37,221.53,185.7,216.69,178.86,207.95,204.53,201.92,206.37,216.56,,Peptide450_5,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254.6,245.54,225.4,226.57,218.58,211.64,210.89,213.43,206.34,189.28,180.52,207.92,203.09,207.64,216.42,202.11,205.88,207.79,195.45,209.13,193.4,189.55,207.75,213.56,,Peptide450_5,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.27,255.92,184.4,233.12,185.49,229.59,181.57,215.08,179.95,209.41,186.11,209.45,208.76,210.4,185.81,216.76,193.52,214.7,186.26,211.24,188.19,193.22,216.52,205.79,,Peptide450_5,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232.78,235.33,221.64,217.06,206.6,212.03,212.07,205.06,207.13,204.43,203,207.9,204.68,204.03,206.81,211.12,207.82,206.32,207.09,205.3,195.78,198.88,211.58,209.73,,Peptide450_5,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.41,290.37,203.68,280.04,188.89,258.78,201.98,249.26,201.63,232.18,187.73,216.96,185.55,206.33,184.28,206.59,180.27,198.46,186.56,203.51,185.52,202.47,210.15,205.75,,Peptide450_5,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327.3,211.47,271.8,197.66,253.04,201.84,182.03,180.15,216.85,202.56,209.06,197.7,204.62,202.31,210.49,201.07,199.05,201.67,210.6,207.68,204.89,204.4,207.54,210.66,,Peptide450_5,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.4,280.06,207.72,264.41,181.86,183.16,183.63,230.54,187.99,224.95,184.23,208.45,202.9,195.22,185.57,208.99,185.2,207.59,182.11,205.39,183.02,204.62,207.51,205.57,,Peptide450_5,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.8,233.59,229.06,221.48,208.62,211.21,208.19,206.83,200.48,207.86,203.4,202.3,203.03,201.88,208.06,207.73,202.16,204.15,206.01,206.6,208.73,205.77,201.28,205.38,,Peptide450_5,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.4,372.83,228.21,328.46,180.51,302.04,205.46,266.83,183.15,183.21,185.41,220.5,188.25,211.11,181.43,211.18,186.3,200.43,202.53,204.32,181.94,207.86,207.48,210.72,,Peptide450_5,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263.19,297.41,256.17,263.77,207.7,232.83,209.45,216.05,210.19,216.2,202.98,209.66,198.2,203.5,202.06,205.96,201.97,202.63,205.4,202.8,205.53,199.81,201.44,196.97,,Peptide450_5,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.09,221.11,185.7,199.88,187.02,207.2,179.32,198.1,181.88,197.42,238.09,200.6,180.89,201.7,184.92,206.54,185.89,200.29,182.72,210.5,180.54,205.48,209.77,204.91,,Peptide450_5,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.63,306.8,210.5,268.44,195.82,243.08,201.38,188.24,206.67,212.62,204,206.42,202.36,204.95,207.1,202.73,202.19,206.63,213.31,206.79,207.24,202.75,206.22,213.22,,Peptide450_5,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.34,269.96,216.4,238.72,186.98,231.96,185.41,214.26,185.19,205.66,199.69,203,183.73,209.41,185.8,206.46,178.26,203.41,172.41,195.03,171.78,192.69,210.39,207.09,,Peptide450_5,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307.47,315.57,274.87,279.06,257.62,257.59,254.63,227.73,194.67,196.7,209.16,213.33,216.57,211.57,210.86,200.95,199.24,198.31,195.4,193.69,194.03,195.33,209.85,211.15,,Peptide450_5,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.01,191.04,187.11,204.39,178.66,200.83,184.16,203.3,190.44,208.54,187.27,205.37,187.53,206.53,181.16,203.03,203.97,203.03,205.78,210.23,195.86,197.26,212.45,211.2,,Peptide450_5,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312.56,248.56,309.24,224.89,296.12,214.89,286.59,226.95,283.27,218.76,278.46,214.62,250.79,216.46,229.37,197.99,202.74,198.5,199.94,198.93,204.3,202.82,223.95,217.53,,Peptide450_5,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.09,221.11,185.7,199.88,187.02,207.2,179.32,198.1,181.88,197.42,238.09,200.6,180.89,201.7,184.92,206.54,185.89,200.29,182.72,210.5,180.54,205.48,209.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.85,166.59,199.21,202.94,198.27,159.51,200.73,185.49,148.29,136.89,198.25,184.78,197.42,167.35,191.82,196.08,181.83,196.06,188.76,193.96,193.3,183.26,199.17,193.12,,Peptide629-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.93,203.06,197.92,200.71,174.1,186.36,184.97,194.09,153.66,146.38,160.79,166.06,162.58,158.96,173.19,193.99,191.5,190.71,184.93,164.39,158.91,188.34,188.89,193.9,,Peptide629-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.23,166.85,205.19,184.24,202.42,190.83,198.93,187.95,192.59,191.6,193.16,191.89,192.55,191.29,192.97,191.81,194.71,173.97,181.7,195.69,185.97,183.53,190.78,183.02,,Peptide629-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.73,201,165.62,201.06,171.68,186.71,170.56,195.6,191.22,189.08,167.09,192.96,172.76,156.1,186.12,194.6,194.7,190.7,188.85,189.9,181.09,169.47,173.45,182.93,,Peptide629-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.73,193.89,183.88,186.04,198.95,167.6,189.67,155.43,190.37,168.03,195.28,168.07,166.17,161.14,172.05,189.39,171.41,184.11,189.2,187.07,186.22,163.82,193.29,193.17,,Peptide629-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.99,195.97,186.62,180.63,207.05,165.64,183.68,154.94,178.42,169.24,149.12,163.58,189.89,187.61,152.46,194.51,191.25,190.92,190.99,190.81,191.88,192.32,176.03,186.72,,Peptide629-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.65,231.41,192.42,182.47,191.39,163.64,168.98,176.23,192.01,184.72,187.66,146.35,182.76,182.03,184.96,169.51,169.64,168.77,187.72,188.87,194.49,195.48,201.37,188.25,,Peptide629-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.58,177.21,200.03,191.89,177.48,188.61,163.63,159.49,180.81,192.12,156.02,157.44,189.88,192.14,185.36,188.72,169.88,188.04,190.31,188.41,191.32,190.67,191,177.61,,Peptide629-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.76,266.8,176.48,233.38,149.94,150.13,155.25,202.48,191.36,154.49,189.68,170.46,192.06,186.09,185.7,184.42,192.65,191.74,190.93,186.51,162.16,171.8,193.07,189.67,,Peptide629-3,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.55,299.98,178.45,161.75,160.73,165.93,156.95,211.46,199.88,179.66,191.1,172.62,168.79,168.66,174.4,194.15,167.09,195.18,190.92,199.37,193.78,193.19,191.63,192.04,,Peptide629-3,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.55,160.18,195.06,143.99,185.33,164.64,193.73,192.85,173.18,165.33,191.89,163.92,190.41,186.56,172.07,167.01,174.16,185.47,189.58,192.9,189.45,187.95,170.25,184.88,,Peptide629-3,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.65,250.81,190.8,200.08,168.74,188.14,189.31,165.04,167.11,165.11,193.87,191.7,190.87,168.6,194.74,196.92,171.67,191.12,192.35,188.45,174.72,187.09,187.54,190.94,,Peptide629-3,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.72,208.07,169.89,150.81,187.29,185.09,193.14,164.28,162.67,160.65,190.21,172.23,188.17,189.27,189.82,158.79,151.87,150.6,186.61,158.14,185.91,180.02,191.72,165.19,,Peptide629-3,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.66,209.69,162.63,157.65,195.94,183.12,161.33,167.21,163.25,170.33,155.15,159.48,169.29,161.87,159.73,186.58,190.15,164.58,183.58,179.91,184.86,170.66,184.91,186.29,,Peptide629-3,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.95,192.08,202.89,164.19,191.75,183.38,189.97,187.46,191.79,189.18,192.7,158.91,191.23,191.58,196.48,186.09,189.2,189.34,189.57,181.09,188.04,184.87,204.21,198.26,,Peptide629-3,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.49,163.83,179.9,167.07,171.15,196.29,162.85,167.76,205.83,170.4,180.32,170.63,199.81,203.11,198.75,189.36,202.75,198.23,197.8,192.34,195.05,197.18,217.24,208.5,,Peptide629-3,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.55,160.18,195.06,143.99,185.33,164.64,193.73,192.85,173.18,165.33,191.89,163.92,190.41,186.56,172.07,167.01,174.16,185.47,189.58,192.9,189.45,187.95,170.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.89,158.33,187.27,222.04,185.25,204.52,182.05,146.97,166.29,154.9,165.18,163.79,159.75,153.23,179.72,169.15,156.29,160.64,185.78,165.64,183.8,181.83,191.1,190.62,,Peptide637-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.75,215.36,167.18,188.16,148.44,169.31,159.01,188.83,180.8,126.19,169.3,166.29,168.73,143.75,161.16,184.74,163.72,168.96,166.65,166.74,164.24,176.99,183.69,181.48,,Peptide637-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.54,157.65,226.98,155.05,215.64,154.1,179.55,182.6,180.07,158.49,187.98,185.01,174.18,164.25,185.76,169.08,185.72,162.22,170.58,163.17,165.5,158.86,161.56,167.48,,Peptide637-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.17,188.97,157.47,188.31,155.59,164.71,184.33,186.55,154.48,161.39,165.78,190.15,175.03,154.25,170.26,185.11,163.5,163.59,168.53,165.78,185.56,155.02,164.82,176.44,,Peptide637-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
