22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,4.5,4.5,2.25,2.25,1.125,1.125,0.5625,0.5625,0.28125,0.28125,0.140625,0.140625,0.0703125,0.0703125,0.03515625,0.03515625,0.017578125,0.017578125,0.008789063,0.008789063,0.004394531,0.004394531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.97,196.09,187.36,184.44,179.49,184.79,177.46,189.42,184.05,183.9,183.25,188.05,184.83,187.37,190.91,179.91,182.01,183.8,183.56,187.36,184.23,185.86,186.67,190.69,,Peptide669-3.txt,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.025,5.095,-3.635,-6.555,-11.505,-6.205,-13.535,-1.575,-6.945,-7.095,-7.745,-2.945,-6.165,-3.625,-0.085,-11.085,-8.985,-7.195,-7.435,-3.635,-6.765,-5.135,-4.325,-0.305
192.13,189.52,188.89,185.18,184.62,182.69,157.66,189.88,161.15,186.54,152.78,188.58,151.92,179.17,146.2,182.48,152.58,188.42,154.22,184.6,192.72,186.26,191.3,193.62,,Peptide669-3.txt,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.135,-1.475,-2.105,-5.815,-6.375,-8.305,-33.335,-1.115,-29.845,-4.455,-38.215,-2.415,-39.075,-11.825,-44.795,-8.515,-38.415,-2.575,-36.775,-6.395,1.725,-4.735,0.305,2.625
197.64,225.77,202.38,211.52,192.89,201.83,197.3,201.31,191.43,201.83,205.5,206.66,200.54,199.3,198.52,203.05,207.92,209.91,202.08,204.64,205.51,203.73,205.57,208.35,,Peptide669-3.txt,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.645,34.775,75,20.525,1.895,10.835,6.305,10.315,0.435,10.835,14.505,15.665,9.545,8.305,7.525,12.055,16.925,18.915,11.085,13.645,14.515,12.735,14.575,17.355
209.45,162.96,197.8,192.11,184.17,164.33,187.39,165.01,192.15,166.12,193.33,192.22,186.01,192.89,190.54,195.55,190,192.06,194.63,196.32,196.18,201.28,205.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.46,211.3,169.19,196.17,193.41,187.21,153.31,186.52,163.59,190.06,168.5,192.1,192.43,188.08,192.04,180.03,194.96,190.78,194.11,189.83,199,191.32,201.06,210.18,,Peptide669-3,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,192.425,-18.965,18.875,-23.235,3.745,0.985,-5.215,-39.115,-5.905,-28.835,-2.365,-23.925,-0.325,0.005,-4.345,-0.385,-12.395,2.535,-1.645,1.685,-2.595,6.575,-1.105,8.635,17.755
184.16,183.92,179.62,182.13,182.52,183.52,178.38,183.25,183.01,183.55,183.25,182.64,175.74,178.59,183.55,189.33,179.73,183.54,180.21,189.41,190.18,186.63,191.3,196.95,,Peptide669-3,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.265,-8.505,-12.805,-10.295,-9.905,-8.905,-14.045,-9.175,-9.415,-8.875,-9.175,-9.785,-16.685,-13.835,-8.875,-3.095,-12.695,-8.885,-12.215,-3.015,-2.245,-5.795,-1.125,4.525
200.08,263.64,190.7,229.36,158.88,213.31,155.95,201.72,144.4,187.05,154.82,183.45,152.95,182.63,156.24,189.03,188.37,181.23,189.36,185.33,191.9,185.52,193.38,196.15,,Peptide669-3,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.655,71.215,-1.725,36.935,-33.545,20.885,-36.475,9.295,-48.025,-5.375,-37.605,-8.975,-39.475,-9.795,-36.185,-3.395,-4.055,-11.195,-3.065,-7.095,-0.525,-6.905,0.955,3.725
186.64,164.66,180.41,183.09,186.35,182.66,182.03,184.27,188.58,186.12,189.01,181.74,183.49,179.85,191.16,185.73,181.56,180.78,182.22,187.98,184.46,189.31,195.06,198.35,,Peptide669-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.785,-27.765,-12.015,-9.335,-6.075,-9.765,-10.395,-8.155,-3.845,-6.305,-3.415,-10.685,-8.935,-12.575,-1.265,-6.695,-10.865,-11.645,-10.205,-4.445,-7.965,-3.115,2.635,5.925
201.43,200.4,188.24,184,187.76,188.52,185.92,189.27,154.6,187.7,184.63,186.71,148.88,184.85,145.68,185.56,148.67,183.87,187.22,184.46,185.77,188.14,189.26,197.97,,Peptide669-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.005,7.975,-4.185,-8.425,-4.665,-3.905,-6.505,-3.155,-37.825,-4.725,-7.795,-5.715,-43.545,-7.575,-46.745,-6.865,-43.755,-8.555,-5.205,-7.965,-6.655,-4.285,-3.165,5.545
182.08,186.28,182.68,182.42,177.66,172.09,183.43,184.19,190.15,181.36,179.16,188.05,183.39,182.94,180.59,183.3,182.41,186.82,188.48,187.85,183.19,188.99,190.48,194.82,,Peptide669-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.345,-6.145,-9.745,-10.005,-14.765,-20.335,-8.995,-8.235,-2.275,-11.065,-13.265,-4.375,-9.035,-9.485,-11.835,-9.125,-10.015,-5.605,-3.945,-4.575,-9.235,-3.435,-1.945,2.395
187.4,188.44,182.55,178.18,184.51,180.47,177.62,183.35,183.19,190.04,178.53,181.82,181.03,182.55,189.5,184.77,185.02,186.94,190.72,185.84,191.2,182.84,194.1,189.46,,Peptide669-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.025,-3.985,-9.875,-14.245,-7.915,-11.955,-14.805,-9.075,-9.235,-2.385,-13.895,-10.605,-11.395,-9.875,-2.925,-7.655,-7.405,-5.485,-1.705,-6.585,-1.225,-9.585,1.675,-2.965
191.72,181.58,183.45,179.36,185.5,173.33,175.72,178.02,180.99,181.35,178.82,178.2,182.51,177.37,178.21,187.06,180.24,186.08,183.19,184.27,179.88,192.35,185.37,190.59,,Peptide669-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.705,-10.845,-8.975,-13.065,-6.925,-19.095,-16.705,-14.405,-11.435,-11.075,-13.605,-14.225,-9.915,-15.055,-14.215,-5.365,-12.185,-6.345,-9.235,-8.155,-12.545,-0.075,-7.055,-1.835
187.41,183.21,172.75,186.17,179.91,179.87,184.31,183.51,151.82,185.58,180.42,181.54,145.44,176.95,150.44,180,185.64,185.51,190.7,190.08,187.01,183.11,190.23,190.88,,Peptide669-3,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.015,-9.215,-19.675,-6.255,-12.515,-12.555,-8.115,-8.915,-40.605,-6.845,-12.005,-10.885,-46.985,-15.475,-41.985,-12.425,-6.785,-6.915,-1.725,-2.345,-5.415,-9.315,-2.195,-1.545
265.61,198.63,231.64,191.67,206.56,182.87,196.54,185.12,192.15,183.83,186.99,179.3,178.47,189.06,184.19,178.86,189.53,185.62,180.16,182.4,185.66,183.35,185.83,189.3,,Peptide669-3,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,73.185,6.205,39.215,-0.755,14.135,-9.555,4.115,-7.305,-0.275,-8.595,-5.435,-13.125,-13.955,-3.365,-8.235,-13.565,-2.895,-6.805,-12.265,-10.025,-6.765,-9.075,-6.595,-3.125
190.29,179.72,181.81,182.83,152.57,183.3,181.4,181.81,148.24,188.94,159.43,185.76,153.4,182.11,153.72,184.1,188.95,179.59,152.54,184.18,191.63,184.01,188.79,173.53,,Peptide669-3,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.135,-12.705,-10.615,-9.595,-39.855,-9.125,-11.025,-10.615,-44.185,-3.485,-32.995,-6.665,-39.025,-10.315,-38.705,-8.325,-3.475,-12.835,-39.885,-8.245,-0.795,-8.415,-3.635,-18.895
159.41,152.84,180.34,182.37,182.68,184.78,180.57,186.76,183.07,182.56,177.33,180.45,183.77,182.86,185.88,179.36,187.78,183.28,184.14,187.77,187.07,181.95,183.12,185.06,,Peptide669-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-33.015,-39.585,-12.085,-10.055,-9.745,-7.645,-11.855,-5.665,-9.355,-9.865,-15.095,-11.975,-8.655,-9.565,-6.545,-13.065,-4.645,-9.145,-8.285,-4.655,-5.355,-10.475,-9.305,-7.365
193.93,198.34,181.78,180.51,184.22,185.29,185.32,189.31,151.48,178.24,175.67,185.47,153.9,185.33,143.28,186.88,159.42,183.97,151.21,180.68,191.04,186.74,190.87,196.02,,Peptide669-3,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.505,5.915,-10.645,-11.915,-8.205,-7.135,-7.105,-3.115,-40.945,-14.185,-16.755,-6.955,-38.525,-7.095,-49.145,-5.545,-33.005,-8.455,-41.215,-11.745,-1.385,-5.685,-1.555,3.595
187.68,189.61,180.13,184.94,176.34,182.05,184.2,185.48,179,183.25,188.29,183.84,183.68,185.82,187.87,177.28,183.65,187.43,182.32,181.15,184.9,181.32,191.47,195.01,,Peptide669-3,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.745,-2.815,-12.295,-7.485,-16.085,-10.375,-8.225,-6.945,-13.425,-9.175,-4.135,-8.585,-8.745,-6.605,-4.555,-15.145,-8.775,-4.995,-10.105,-11.275,-7.525,-11.105,-0.955,2.585
203.01,188.24,189.9,179.57,185.1,179.75,153.09,189.24,161.09,187.7,148.97,187.62,153.41,180.96,154.58,188.19,161.16,190.5,156.25,187.53,194.5,183.43,194.95,201.62,,Peptide669-3,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.585,-4.185,-2.525,-12.855,-7.325,-12.675,-39.335,-3.185,-31.335,-4.725,-43.455,-4.805,-39.015,-11.465,-37.845,-4.235,-31.265,-1.925,-36.175,-4.895,2.075,-8.995,2.525,9.195
193.91,227.69,203.22,207.73,193.03,204.86,196.56,199.15,195.74,202.21,205.96,201.82,200.84,205.78,202.23,202.7,207.71,207.13,205.07,205.1,206.33,208.59,205.65,202.48,,Peptide669-3,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.485,35.265,76,15.305,0.605,12.435,4.135,6.725,3.315,9.785,13.535,9.395,8.415,13.355,9.805,10.275,15.285,14.705,12.645,12.675,13.905,16.165,13.225,10.055
211.3,169.19,196.17,193.41,187.21,153.31,186.52,163.59,190.06,168.5,192.1,192.43,188.08,192.04,180.03,194.96,190.78,194.11,189.83,199,191.32,201.06,210.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.27,219.28,199.88,212.92,198.28,203.07,197.82,188.96,194.91,197.39,191.27,191.55,200.33,191.31,198.94,200.76,200.37,193.54,199.6,193.9,200.22,196.32,197.54,197.26,,Peptide670-3.txt,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191.31,17.96,27.97,8.57,21.61,6.97,11.76,6.51,-2.35,3.6,6.08,-0.04,0.24,9.02,0,7.63,9.45,9.06,2.23,8.29,2.59,8.91,5.01,6.23,5.95
186.01,206.79,188.35,199.43,184.13,189.69,188.56,192.29,189.43,186.88,161.51,194.61,192.24,185.6,184.42,196.2,184.68,193.37,196.11,195.89,193.02,196.47,191.89,194.36,,Peptide670-3.txt,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.3,15.48,-2.96,8.12,-7.18,-1.62,-2.75,0.98,-1.88,-4.43,-29.8,3.3,0.93,-5.71,-6.89,4.89,-6.63,2.06,4.8,4.58,1.71,5.16,0.58,3.05
249.68,215.41,222.84,194.31,214.59,192.75,197.49,189.52,200.91,199.3,195.69,184.21,195.83,188.7,195.94,194.76,189.45,194.94,196.66,194.81,193.38,195.26,193.7,188.58,,Peptide670-3.txt,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,58.37,24.1,31.53,3,23.28,1.44,6.18,-1.79,9.6,7.99,4.38,-7.1,4.52,-2.61,4.63,3.45,-1.86,3.63,5.35,3.5,2.07,3.95,2.39,-2.73
198.51,264.4,188.89,229.91,184.45,217.86,187.97,205.98,192.87,199.28,195.23,194.61,187.73,190.53,193.56,194.78,186.38,189.16,194.61,190.98,196.72,196.28,193.51,189.35,,Peptide670-3.txt,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.2,73.09,-2.42,38.6,-6.86,26.55,-3.34,14.67,1.56,7.97,3.92,3.3,-3.58,-0.78,2.25,3.47,-4.93,-2.15,3.3,-0.33,5.41,4.97,2.2,-1.96
230.69,254.48,208.74,225.48,160.07,207.78,190.09,203.61,203.29,200.04,193.5,192.24,198.84,196.84,191.89,161.99,192.65,192.95,194.44,187.35,192.09,186.67,187.19,191.05,,Peptide670-3.txt,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,39.38,63.17,17.43,34.17,-31.24,16.47,-1.22,12.3,11.98,8.73,2.19,0.93,7.53,5.53,0.58,-29.32,1.34,1.64,3.13,-3.96,0.78,-4.64,-4.12,-0.26
202.75,202.86,193.59,189.86,153.98,190.27,182.05,189.3,193.58,187.34,190.1,193.71,185.64,190.7,196.31,161.2,190.06,191.09,196.08,192.83,188.89,194.28,191.11,191.31,,Peptide670-3.txt,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.44,11.55,2.28,-1.45,-37.33,-1.04,-9.26,-2.01,2.27,-3.97,-1.21,2.4,-5.67,-0.61,5,-30.11,-1.25,-0.22,4.77,1.52,-2.42,2.97,-0.2,0
220.8,205.79,203.87,189.39,201.9,193.18,193.59,192.74,195.26,193.28,194.44,189.7,192.76,189.87,183.98,193.48,190.21,197.76,193.12,194.9,198.15,195.66,191.31,184.24,,Peptide670-3.txt,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.49,14.48,12.56,-1.92,10.59,1.87,2.28,1.43,3.95,1.97,3.13,-1.61,1.45,-1.44,-7.33,2.17,-1.1,6.45,1.81,3.59,6.84,4.35,0,-7.07
204.67,194.61,192.69,182.05,189.98,183.32,195.27,197.93,196.75,187.76,190.71,190.56,192.25,189.06,181.48,192.07,187.95,191.03,195.91,193.22,193.88,193.18,194.67,192.04,,Peptide670-3.txt,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.36,3.3,1.38,-9.26,-1.33,-7.99,3.96,6.62,5.44,-3.55,-0.6,-0.75,0.94,-2.25,-9.83,0.76,-3.36,-0.28,4.6,1.91,2.57,1.87,3.36,0.73
217.4,204.53,194.91,198.72,190.41,187.91,190.72,189.25,187.99,196.27,192.94,191.64,194.56,193,186.99,182.09,193.39,193.51,192.46,189.18,196.38,191.01,188.12,166.7,,Peptide670-3.txt,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.09,13.22,3.6,7.41,-0.9,-3.4,-0.59,-2.06,-3.32,4.96,1.63,0.33,3.25,1.69,-4.32,-9.22,2.08,2.2,1.15,-2.13,5.07,-0.3,-3.19,-24.61
225.3,233.41,208.99,204.46,193.99,203.59,195.83,193.48,192.77,199.93,188.19,194.68,189.69,194.23,192.39,187.36,190.74,194.6,185.54,193.86,193.91,195.62,182.74,192.03,,Peptide670-3.txt,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.99,42.1,17.68,13.15,2.68,12.28,4.52,2.17,1.46,8.62,-3.12,3.37,-1.62,2.92,1.08,-3.95,-0.57,3.29,-5.77,2.55,2.6,4.31,-8.57,0.72
204.14,192.32,197.17,191.24,193.01,185.32,197.13,197.61,196.68,189.51,197.98,193.08,193.6,188.25,196.77,190.2,191.04,195.26,194.79,191.38,195.8,192.7,161.03,162.34,,Peptide670-3.txt,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.83,1.01,5.86,-0.07,1.7,-5.99,5.82,6.3,5.37,-1.8,6.67,1.77,2.29,-3.06,5.46,-1.11,-0.27,3.95,3.48,0.07,4.49,1.39,-30.28,-28.97
