37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,4.5,4.5,2.25,2.25,1.125,1.125,0.5625,0.5625,0.28125,0.28125,0.140625,0.140625,0.0703125,0.0703125,0.03515625,0.03515625,0.017578125,0.017578125,0.008789063,0.008789063,0.004394531,0.004394531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.7,276.29,184.77,248.32,183.6,243.48,181.52,221.25,185.46,208.18,183.2,186.4,184.88,193.37,183.85,148.46,182.91,182.04,185.18,179.74,185.78,183.22,182.93,185.71,,Peptide645-3.txt,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.985,94.575,3.055,66.605,1.885,61.765,-0.195,39.535,3.745,26.465,1.485,4.685,3.165,11.655,2.135,-33.255,1.195,0.325,3.465,-1.975,4.065,1.505,1.215,3.995
281.55,238.36,236.34,213.14,217.6,206,201.43,191.3,194.94,194.98,185.73,184.97,187.28,175.38,148.88,148.82,182.75,188.05,193.19,186.28,184.5,182.76,184.97,177.02,,Peptide645-3.txt,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,99.835,56.645,54.625,31.425,35.885,24.285,19.715,9.585,13.225,13.265,4.015,3.255,5.565,-6.335,-32.835,-32.895,1.035,6.335,11.475,4.565,2.785,1.045,3.255,-4.695
235.13,184.93,206.19,178.65,195.57,179.52,191.44,181.16,186.95,182.83,183.53,183.11,183.2,176.11,183.45,181.72,183.68,180,182.66,182.51,181.58,180.07,184.46,178.72,,Peptide645-3.txt,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,53.415,3.215,24.475,-3.065,13.855,-2.195,9.725,-0.555,5.235,1.115,1.815,1.395,1.485,-5.605,1.735,0.005,1.965,-1.715,0.945,0.795,-0.135,-1.645,2.745,-2.995
204.97,185.98,190.12,183.44,180.67,177.86,181.87,182.04,179.08,181.87,181.08,181.61,187.23,177.38,188.82,168.68,187.13,184.86,182.73,184.37,180.38,185.76,177.41,169.36,,Peptide645-3.txt,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.255,4.265,8.405,1.725,-1.045,-3.855,0.155,0.325,-2.635,0.155,-0.635,-0.105,5.515,-4.335,7.105,-13.035,5.415,3.145,1.015,2.655,-1.335,4.045,-4.305,-12.355
200.19,294.47,189.31,242.21,190.38,219.62,186.96,202.83,182.54,197.15,178.81,179.82,186.4,190.9,163.42,154.7,185.45,178.34,183.59,186.21,180.46,177,185.4,173.08,,Peptide645-3.txt,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.475,112.755,7.595,60.495,8.665,37.905,5.245,21.115,0.825,15.435,-2.905,-1.895,4.685,9.185,-18.295,-27.015,3.735,-3.375,1.875,4.495,-1.255,-4.715,3.685,-8.635
186.32,225.46,177.6,198.55,180.93,195.98,178.24,189.94,183.55,183.97,175,177.57,180.78,182.54,161.27,147.5,181.35,176.17,183.86,179.79,178.72,184.4,179.97,181.68,,Peptide645-3.txt,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.605,43.745,-4.115,16.835,-0.785,14.265,-3.475,8.225,1.835,2.255,-6.715,-4.145,-0.935,0.825,-20.445,-34.215,-0.365,-5.545,2.145,-1.925,-2.995,2.685,-1.745,-0.035
285.25,215.86,263.72,195.27,244.03,186.31,221.05,187.85,211.67,183.35,195.48,185.3,189.58,178.53,188.57,180.17,183.06,181.76,183.54,182.9,185.13,185.2,189.74,179.99,,Peptide645-3.txt,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,103.535,34.145,82.005,13.555,62.315,4.595,39.335,6.135,29.955,1.635,13.765,3.585,7.865,-3.185,6.855,-1.545,1.345,0.045,1.825,1.185,3.415,3.485,8.025,-1.725
190.21,306.44,192.71,304.33,188.75,300.7,184.71,296.93,196.05,287.38,190.66,269.15,191.55,255.25,195.39,232.98,195.94,217.45,192.32,207.77,191.78,206.37,187.29,191.41,,Peptide645-3.txt,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.495,124.725,56,122.615,7.035,118.985,2.995,115.215,14.335,105.665,8.945,87.435,9.835,73.535,13.675,51.265,14.225,35.735,10.605,26.055,10.065,24.655,5.575,9.695
286.3,213.98,268.61,204.21,238.09,189.42,223.86,191.49,212.96,183.07,197.37,189.45,187.25,184.18,194.01,178,178.09,188.95,186.66,189.84,181.8,190.69,187.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,298.47,247.57,282.59,225.79,257.16,228.16,256.82,252.84,261.35,247.59,246.6,224.66,231.34,238.66,243.16,242.74,235.59,234.25,232.58,231.88,251.22,249.84,257.67,,Peptide650-3.txt,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,213.22,56.78,85.25,34.35,69.37,12.57,43.94,14.94,43.6,39.62,48.13,34.37,33.38,11.44,18.12,25.44,29.94,29.52,22.37,21.03,19.36,18.66,38,36.62,44.45
235.73,235.97,220.81,223.97,207.39,212.54,213.18,216.42,203.8,206.24,207.11,206.62,201.59,206.39,208.14,207.47,206.74,201.16,204.44,204.87,208.4,213.48,215.41,228.74,,Peptide650-3.txt,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.51,22.75,7.59,10.75,-5.83,-0.68,-0.04,3.2,-9.42,-6.98,-6.11,-6.6,-11.63,-6.83,-5.08,-5.75,-6.48,-12.06,-8.78,-8.35,-4.82,0.26,2.19,15.52
227.87,202.18,217,196.55,215.88,205.41,209.89,196.97,203.02,200.62,204.58,202.82,203.87,205.46,209.69,204.66,201.29,205.11,205.4,201.25,205.67,213.85,212.31,216.14,,Peptide650-3.txt,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.65,-11.04,3.78,-16.67,2.66,-7.81,-3.33,-16.25,-10.2,-12.6,-8.64,-10.4,-9.35,-7.76,-3.53,-8.56,-11.93,-8.11,-7.82,-11.97,-7.55,0.63,-0.91,2.92
210.31,239.28,203.17,219.72,204.27,216.34,201.43,213.84,204.91,205.1,202.17,210.32,206.61,207.7,210.08,206.61,208.19,205.83,199.49,199.84,210.64,214.15,210.55,223.36,,Peptide650-3.txt,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.91,26.06,-10.05,6.5,-8.95,3.12,-11.79,0.62,-8.31,-8.12,-11.05,-2.9,-6.61,-5.52,-3.14,-6.61,-5.03,-7.39,-13.73,-13.38,-2.58,0.93,-2.67,10.14
242.8,237.85,219.64,225.92,213.67,222.24,210.94,216.25,214.44,211.77,207.71,207.03,209.13,205.7,205.06,199,208.41,207.13,202.19,204.8,212.74,208.91,209.51,216.88,,Peptide650-3.txt,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.58,24.63,6.42,12.7,0.45,9.02,-2.28,3.03,1.22,-1.45,-5.51,-6.19,-4.09,-7.52,-8.16,-14.22,-4.81,-6.09,-11.03,-8.42,-0.48,-4.31,-3.71,3.66
221.87,238.33,210.31,234.55,206.86,223.32,213.98,215.2,210.05,215.9,208.5,209.45,200.88,206.83,203.57,198.63,207.93,208.53,203.29,209.27,202.78,207.88,217.08,220.54,,Peptide650-3.txt,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.65,25.11,-2.91,21.33,-6.36,10.1,0.76,1.98,-3.17,2.68,-4.72,-3.77,-12.34,-6.39,-9.65,-14.59,-5.29,-4.69,-9.93,-3.95,-10.44,-5.34,3.86,7.32
207.96,224.1,196.01,221.47,205.54,221.83,203.4,208.63,206.06,210.12,209.88,204.77,201.34,204.19,200.85,206.33,203.82,203.97,208.35,197.95,207.98,203.87,209.32,214.91,,Peptide650-3.txt,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.26,10.88,-17.21,8.25,-7.68,8.61,-9.82,-4.59,-7.16,-3.1,-3.34,-8.45,-11.88,-9.03,-12.37,-6.89,-9.4,-9.25,-4.87,-15.27,-5.24,-9.35,-3.9,1.69
289.94,229.03,275.87,221.28,256.73,215.1,243.36,210.47,228.05,210.49,219.48,204.2,202.9,197.27,208.48,206.61,210.82,206.47,202.82,203.94,204.96,207.33,208.87,213.68,,Peptide650-3.txt,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,76.72,15.81,62.65,8.06,43.51,1.88,30.14,-2.75,14.83,-2.73,6.26,-9.02,-10.32,-15.95,-4.74,-6.61,-2.4,-6.75,-10.4,-9.28,-8.26,-5.89,-4.35,0.46
225.79,216.06,217.23,207.87,210.94,204.67,202.33,202.36,206.51,210.13,207.46,211.02,209.16,202.55,201.38,180.53,205.03,206.47,198.15,204.07,200.13,202.02,206.61,212.76,,Peptide650-3.txt,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.57,2.84,4.01,-5.35,-2.28,-8.55,-10.89,-10.86,-6.71,-3.09,-5.76,-2.2,-4.06,-10.67,-11.84,-32.69,-8.19,-6.75,-15.07,-9.15,-13.09,-11.2,-6.61,-0.46
298.21,207.85,282.22,201.1,261.66,208.25,244.33,201.13,231.08,198.65,219.23,195.77,213.92,203.49,204.35,202.98,203.46,204.01,204.51,205.88,198.88,203.55,203.57,214.12,,Peptide650-3.txt,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,84.99,-5.37,69,-12.12,48.44,-4.97,31.11,-12.09,17.86,-14.57,6.01,-17.45,0.7,-9.73,-8.87,-10.24,-9.76,-9.21,-8.71,-7.34,-14.34,-9.67,-9.65,0.9
220.92,284.83,211.9,260.83,211.06,242.62,207.64,231.8,206.04,218.63,200.92,214.73,205.33,207.29,205.12,209.22,205.39,201.12,199.87,204.01,202.05,211.37,191.05,197.42,,Peptide650-3.txt,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.7,71.61,-1.32,47.61,-2.16,29.4,-5.58,18.58,-7.18,5.41,-12.3,1.51,-7.89,-5.93,-8.1,-4,-7.83,-12.1,-13.35,-9.21,-11.17,-1.85,-22.17,-15.8
230.69,213.77,215.93,212.68,214.05,207.81,210.98,208.13,210.22,211.72,199.47,202.41,202.77,198.86,200.81,204.89,202.06,206.29,202.46,207.45,202.2,200.16,201.31,193.05,,Peptide650-3.txt,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.47,0.55,2.71,-0.54,0.83,-5.41,-2.24,-5.09,-3,-1.5,-13.75,-10.81,-10.45,-14.36,-12.41,-8.33,-11.16,-6.93,-10.76,-5.77,-11.02,-13.06,-11.91,-20.17
289.64,263.32,268.15,238.61,247.12,224.76,236.47,215.48,222.89,208,218.01,206.37,212.07,197.95,210.36,207.87,207.76,204.81,202.24,203.22,203.69,206.79,207.67,209.07,,Peptide650-3.txt,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,76.42,50.1,54.93,25.39,33.9,11.54,23.25,2.26,9.67,-5.22,4.79,-6.85,-1.15,-15.27,-2.86,-5.35,-5.46,-8.41,-10.98,-10,-9.53,-6.43,-5.55,-4.15
233.3,241.35,226.84,223.57,223.13,221.31,218.38,214.87,213.72,208.96,206.22,209.06,204.22,205.15,205.52,205.21,205.86,209.98,202.31,195.89,203.31,204.7,209.39,214.1,,Peptide650-3.txt,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.08,28.13,13.62,10.35,9.91,8.09,5.16,1.65,0.5,-4.26,-7,-4.16,-9,-8.07,-7.7,-8.01,-7.36,-3.24,-10.91,-17.33,-9.91,-8.52,-3.83,0.88
230.65,292.24,220.83,263.2,215.57,253.63,210.1,240.17,207.9,225.52,210.37,218.7,207.61,210.56,207.36,210.13,204.52,208.97,210.93,209.9,202.58,203.7,209.7,216.37,,Peptide650-3.txt,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.43,79.02,7.61,49.98,2.35,40.41,-3.12,26.95,-5.32,12.3,-2.85,5.48,-5.61,-2.66,-5.86,-3.09,-8.7,-4.25,-2.29,-3.32,-10.64,-9.52,-3.52,3.15
224.97,223.89,222,226.26,223.17,214.44,214.29,215.65,217.29,215.55,214.69,218.3,217.03,215.12,217.73,217.95,221.19,220.22,217.14,220.62,217.94,222.84,217.31,224.69,,Peptide650-3.txt,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.75,10.67,57,13.04,9.95,1.22,1.07,2.43,4.07,2.33,1.47,5.08,3.81,1.9,4.51,4.73,7.97,7,3.92,7.4,4.72,9.62,4.09,11.47
298.47,247.57,282.59,225.79,257.16,228.16,256.82,252.84,261.35,247.59,246.6,224.66,231.34,238.66,243.16,242.74,235.59,234.25,232.58,231.88,251.22,249.84,257.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.37,205,193.58,195.65,198.8,188.09,193.49,188.71,194.79,189.44,195.69,183.33,186.7,187.4,190.5,192.5,191.09,185.22,194.55,192.47,195.13,196.44,196.2,189.05,,Peptide651-3.txt,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.465,13.905,16.535,5.115,7.185,10.335,-0.375,5.025,0.245,6.325,0.975,7.225,-5.135,-1.765,-1.065,2.035,4.035,2.625,-3.245,6.085,4.005,6.665,7.975,7.735,0.585
196.35,187.54,186.95,190.69,189.15,185.68,186.26,186.29,186.95,185.59,186.97,186.01,184.1,181.02,189.34,183.95,174.56,179.17,187.96,191.75,185.81,187.34,185.8,189.48,,Peptide651-3.txt,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.885,-0.925,-1.515,2.225,0.685,-2.785,-2.205,-2.175,-1.515,-2.875,-1.495,-2.455,-4.365,-7.445,0.875,-4.515,-13.905,-9.295,-0.505,3.285,-2.655,-1.125,-2.665,1.015
187.09,186.52,189.32,192.75,190.86,182.58,177.53,183.83,186.76,186.1,188.15,184.04,177.47,181.79,187.25,187.41,187.18,191.45,185.45,192.63,188.22,191.15,193.1,187.39,,Peptide651-3.txt,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.375,-1.945,0.855,4.285,2.395,-5.885,-10.935,-4.635,-1.705,-2.365,-0.315,-4.425,-10.995,-6.675,-1.215,-1.055,-1.285,2.985,-3.015,4.165,-0.245,2.685,4.635,-1.075
192.67,209.56,184,195.58,187.31,194.42,190.72,191.61,192.34,190.6,188.3,188.83,183.08,188.01,189.82,182.21,192.63,193.87,193.64,184.78,188.6,190.01,191.56,178.95,,Peptide651-3.txt,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.205,21.095,-4.465,7.115,-1.155,5.955,2.255,3.145,3.875,2.135,-0.165,0.365,-5.385,-0.455,1.355,-6.255,4.165,5.405,5.175,-3.685,0.135,1.545,3.095,-9.515
198.06,196.24,192.38,193.49,193.51,183.93,190.56,185.35,192.22,186.93,188.23,184.72,187.79,184.49,187.97,184.08,188.72,184.4,187.23,190.32,187.22,190.04,188.17,178.74,,Peptide651-3.txt,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.595,7.775,3.915,5.025,5.045,-4.535,2.095,-3.115,3.755,-1.535,-0.235,-3.745,-0.675,-3.975,-0.495,-4.385,0.255,-4.065,-1.235,1.855,-1.245,1.575,-0.295,-9.725
189.26,190.4,188.53,187.68,191.45,183.5,183.58,183.49,185.61,188.48,183.69,189.36,183.65,183.75,193.53,187.94,189.1,192.7,188.73,189.27,192.85,189.21,187.74,190.23,,Peptide651-3.txt,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.795,1.935,0.065,-0.785,2.985,-4.965,-4.885,-4.975,-2.855,0.015,-4.775,0.895,-4.815,-4.715,5.065,-0.525,0.635,4.235,0.265,0.805,4.385,0.745,-0.725,1.765
