47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.03,177.44,176.03,174.41,162.25,175.62,163.39,169.53,159.59,171.15,158.51,167.03,159.53,175.65,163.98,180.44,161.98,179.53,160.42,180.09,157.53,174.23,177.25,181.53,,Peptide655-3,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.87,-2.72,-4.13,-5.75,-17.91,-4.54,-16.77,-10.63,-20.57,-9.01,-21.65,-13.13,-20.63,-4.51,-16.18,0.28,-18.18,-0.63,-19.74,-0.07,-22.63,-5.93,-2.91,1.37
201.19,175.56,182.04,174.53,183.15,179.34,179.04,175.44,180.67,186.99,177.56,178,177.32,179.15,175.25,181.89,178.03,181.4,180.04,176.1,179.31,182.4,179.76,177.12,,Peptide655-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.03,-4.6,1.88,-5.63,2.99,-0.82,-1.12,-4.72,0.51,6.83,-2.6,-2.16,-2.84,-1.01,-4.91,1.73,-2.13,1.24,-0.12,-4.06,-0.85,2.24,-0.4,-3.04
160.3,245.04,180.34,226.93,175.63,206.32,176.8,193.01,165.56,196.95,159.9,179.84,162.93,177.73,173.54,176.05,164.49,176.23,178.57,178.17,160.19,177.68,185.89,182.89,,Peptide655-3,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-19.86,64.88,0.18,46.77,-4.53,26.16,-3.36,12.85,-14.6,16.79,-20.26,-0.32,-17.23,-2.43,-6.62,-4.11,-15.67,-3.93,-1.59,-1.99,-19.97,-2.48,5.73,2.73
183.31,167.55,189.06,194.96,178.79,187.21,182.83,190.41,187.18,186,180.94,171.79,184.52,185.92,179.45,179.69,184.19,180.23,178.92,182.34,189.32,184.33,184.34,187.45,,Peptide655-3,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.15,-12.61,8.9,14.8,-1.37,7.05,2.67,10.25,7.02,5.84,0.78,-8.37,4.36,5.76,-0.71,-0.47,4.03,0.07,-1.24,2.18,9.16,4.17,4.18,7.29
185.32,199.35,172.04,184.59,174.68,178.24,173.02,172.71,179.27,174.18,179.13,173.67,157.75,178.53,163.9,180.77,160.41,176.7,163.16,175.77,163.45,176.63,180.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.3,182.66,178.36,174.66,178.45,174.68,174.84,179,179.45,173.5,157.17,178.45,180.69,165.59,171.35,168.14,177.32,170.63,175.66,171.77,179.46,180.8,178.44,180.18,,Peptide656-3,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,175.91,10.39,6.75,2.45,-1.25,2.54,-1.23,-1.07,3.09,3.54,-2.41,-18.74,2.54,4.78,-10.32,-4.56,-7.77,1.41,-5.28,-0.25,-4.14,3.55,4.89,2.53,4.27
236.84,172.84,213.31,178.08,193.4,167.42,182.58,170.48,177.7,169.79,176.02,176.35,171.14,169.29,162.44,174.93,173.98,170,173.56,179.55,176.42,177.96,182.63,188.86,,Peptide656-3,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60.93,-3.07,37.4,2.17,17.49,-8.49,6.67,-5.43,1.79,-6.12,0.11,0.44,-4.77,-6.62,-13.47,-0.98,-1.93,-5.91,-2.35,3.64,0.51,2.05,6.72,12.95
181.69,218.26,180.2,194.96,166.95,187.72,154.79,186.03,152.96,180.51,155.54,176.13,152.89,171.65,161.49,174.3,156.93,173.86,180.91,178.89,177.36,172.48,183.24,164.09,,Peptide656-3,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.78,42.35,4.29,19.05,-8.96,11.81,-21.12,10.12,-22.95,4.6,-20.37,0.22,-23.02,-4.26,-14.42,-1.61,-18.98,-2.05,5,2.98,1.45,-3.43,7.33,-11.82
172.08,187.8,161.11,178.13,167.46,174.72,171.13,176.16,172.33,176.56,173.58,175.26,176.41,176.43,177.4,173.54,173.4,171.15,175.06,175.66,181.06,180.71,181.5,175.33,,Peptide656-3,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.83,11.89,-14.8,2.22,-8.45,-1.19,-4.78,0.25,-3.58,0.65,-2.33,-0.65,0.5,0.52,1.49,-2.37,-2.51,-4.76,-0.85,-0.25,5.15,4.8,5.59,-0.58
291.24,236.54,252.33,210.2,233.8,194.09,210.82,185.16,196.86,185.02,184.16,177.6,178.08,177.06,156,173.72,147.78,169.54,172.41,159.11,156.35,177.53,181.98,177.28,,Peptide656-3,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,115.33,60.63,76.42,34.29,57.89,18.18,34.91,9.25,20.95,9.11,8.25,1.69,2.17,1.15,-19.91,-2.19,-28.13,-6.37,-3.5,-16.8,-19.56,1.62,6.07,1.37
179.01,208.32,172.33,193.56,168.05,183.12,165.04,175.92,179.85,175.36,176.15,174.74,177.52,169.51,175.62,174.33,169.58,180.33,172.54,174.64,182.57,171.74,178.53,177.54,,Peptide656-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.1,32.41,-3.58,17.65,-7.86,7.21,-10.87,0.01,3.94,-0.55,0.24,-1.17,1.61,-6.4,-0.29,-1.58,-6.33,4.42,-3.37,-1.27,6.66,-4.17,2.62,1.63
240.76,228.82,212.98,206.01,194.68,189.75,187.28,179.76,181.28,186.26,173.14,167.71,159.9,180.15,153.13,173.51,157.64,176.06,152.11,182.8,153.37,175.32,174.64,178.66,,Peptide656-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,64.85,52.91,37.07,30.1,18.77,13.84,11.37,3.85,5.37,10.35,-2.77,-8.2,-16.01,4.24,-22.78,-2.4,-18.27,0.15,-23.8,6.89,-22.54,-0.59,-1.27,2.75
208.2,180.4,184.44,167.15,171.11,167.39,172.28,171.27,179.45,177.47,170.44,169.91,173.07,172.53,171.91,170.67,172.08,175.76,174.53,178.73,172.13,179.58,181.12,182.98,,Peptide656-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,32.29,4.49,8.53,-8.76,-4.8,-8.52,-3.63,-4.64,3.54,1.56,-5.47,-6,-2.84,-3.38,-4,-5.24,-3.83,-0.15,-1.38,2.82,-3.78,3.67,5.21,7.07
186.67,262.37,175.31,239.18,168.81,220.34,176.11,199.36,175.1,187.14,156.06,187.13,171.22,178.83,156.31,175.95,158.76,178.42,181.08,168.93,174.07,174.9,179.1,173.24,,Peptide656-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.76,86.46,-0.6,63.27,-7.1,44.43,0.2,23.45,-0.81,11.23,-19.85,11.22,-4.69,2.92,-19.6,0.04,-17.15,2.51,5.17,-6.98,-1.84,-1.01,3.19,-2.67
168.82,173.26,174.73,163.14,177.25,172.04,161.91,172.97,169.89,174.81,177.64,173.25,171.66,170.64,177.09,169.91,174.32,174.81,175.67,175.17,173.38,174.55,172.44,179.03,,Peptide656-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-7.09,-2.65,-1.18,-12.77,1.34,-3.87,-14,-2.94,-6.02,-1.1,1.73,-2.66,-4.25,-5.27,1.18,-6,-1.59,-1.1,-0.24,-0.74,-2.53,-1.36,-3.47,3.12
174.47,218.68,168.64,197.29,171.29,189.63,170.94,191.46,164.15,177.78,154.81,176.02,156.8,174,155.03,180.53,155.08,173.95,178.82,172.83,178.83,163.64,186.07,159.25,,Peptide656-3,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.44,42.77,-7.27,21.38,-4.62,13.72,-4.97,15.55,-11.76,1.87,-21.1,0.11,-19.11,-1.91,-20.88,4.62,-20.83,-1.96,2.91,-3.08,2.92,-12.27,10.16,-16.66
180.71,199.82,171.28,188.61,168.67,176.38,172.14,176.35,170.82,178.96,172.67,175.54,168.44,171.22,170.55,175.12,178.35,173.32,170.41,170.08,178.26,177.01,172.96,177.3,,Peptide656-3,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.8,23.91,-4.63,12.7,-7.24,0.47,-3.77,0.44,-5.09,3.05,-3.24,-0.37,-7.47,-4.69,-5.36,-0.79,2.44,-2.59,-5.5,-5.83,2.35,1.1,-2.95,1.39
181.52,180.85,156.33,172.02,177.1,172.34,164.23,169.82,154.29,171.77,170.42,175.82,171.7,171.9,146.92,176.07,156.03,174.29,154.92,174.34,179.21,170.01,178.23,169.98,,Peptide656-3,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.61,4.94,-19.58,-3.89,1.19,-3.57,-11.68,-6.09,-21.62,-4.14,-5.49,-0.09,-4.21,-4.01,-28.99,0.16,-19.88,-1.62,-20.99,-1.57,3.3,-5.9,2.32,-5.93
186.28,166.13,172.33,170.16,169.99,170.15,167.4,172.13,171.57,173.38,177.22,175.53,178.02,175.49,179.04,185.03,174.86,171.43,173.63,170.85,168.14,172.45,170.2,175.52,,Peptide656-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.37,-9.78,-3.58,-5.75,-5.92,-5.76,-8.51,-3.78,-4.34,-2.53,1.31,-0.38,2.11,-0.42,3.13,9.12,-1.05,-4.48,-2.28,-5.06,-7.77,-3.46,-5.71,-0.39
169.96,212.43,160.87,195.05,158.96,186.66,137.95,185.42,158.19,183.59,154.74,175.23,177.37,170.24,159.75,172.2,160.16,171.96,159.97,173.26,178.67,173.73,179.77,164.88,,Peptide656-3,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.95,36.52,-15.04,19.14,-16.95,10.75,-37.96,9.51,-17.72,7.68,-21.17,-0.68,1.46,-5.67,-16.16,-3.71,-15.75,-3.95,-15.94,-2.65,2.76,-2.18,3.86,-11.03
181.99,211.52,182.23,196.52,182.85,189.47,187.29,187.14,186.24,184.71,180.53,180.82,182.92,184.69,184.97,178.34,179.53,188.68,186.45,185.72,184.74,192.22,189.62,188.16,,Peptide656-3,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.08,35.61,6.32,20.61,6.94,13.56,11.38,11.23,10.33,8.8,4.62,4.91,7.01,8.78,9.06,2.43,3.62,12.77,10.54,9.81,8.83,16.31,13.71,12.25
174.47,218.68,168.64,197.29,171.29,189.63,170.94,191.46,164.15,177.78,154.81,176.02,156.8,174,155.03,180.53,155.08,173.95,178.82,172.83,178.83,163.64,186.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.11,184.24,180.83,179.43,178.54,148.43,158.5,174.38,184.74,178.22,156.55,183.71,155.23,184.25,182.31,172.63,155.99,185.47,184.92,180.4,185.34,182.61,183.72,193.1,,Peptide657-3,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179.95,7.16,4.29,0.88,-0.52,-1.41,-31.52,-21.45,-5.57,4.79,-1.73,-23.4,3.76,-24.72,4.3,2.36,-7.32,-23.96,5.52,4.97,0.45,5.39,2.66,3.77,13.15
211.61,174.99,189.33,181.39,183.43,176.54,185.83,179.79,185.01,177.17,176.77,180.89,186.7,180.78,179.33,178.76,174.37,180.69,174.98,177.31,180.09,181.75,180.67,185.98,,Peptide657-3,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.66,-4.96,9.38,1.44,3.48,-3.41,5.88,-0.16,5.06,-2.78,-3.18,0.94,6.75,0.83,-0.62,-1.19,-5.58,0.74,-4.97,-2.64,0.14,1.8,0.72,6.03
188.13,214.42,179.07,201.54,162.97,186.92,180.29,182.09,170.59,179.96,156.33,181.32,161.06,182.93,162.14,180.04,160.95,177.3,157.66,177.39,159.1,181.75,187.47,172.79,,Peptide657-3,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.18,34.47,-0.88,21.59,-16.98,6.97,0.34,2.14,-9.36,0.01,-23.62,1.37,-18.89,2.98,-17.81,0.09,-19,-2.65,-22.29,-2.56,-20.85,1.8,7.52,-7.16
182.89,188.71,176.12,180.66,177.47,178.53,184.5,179.75,180.66,172.7,176.72,176.23,181.54,185.35,182.3,181.31,187.86,183.3,210.29,174.92,182.72,180.15,185.2,176.81,,Peptide657-3,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.94,8.76,-3.83,0.71,-2.48,-1.42,4.55,-0.2,0.71,-7.25,-3.23,-3.72,1.59,5.4,2.35,1.36,7.91,3.35,30.34,-5.03,2.77,0.2,5.25,-3.14
245.85,229.99,212.96,210.43,202.94,197.71,185.55,187.93,182.57,181.02,174.92,179.06,162.53,180.09,163.35,179.7,158.82,177.18,163.23,178.63,176.62,186.26,182.49,167.56,,Peptide657-3,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,65.9,50.04,33.01,30.48,22.99,17.76,5.6,7.98,2.62,1.07,-5.03,-0.89,-17.42,0.14,-16.6,-0.25,-21.13,-2.77,-16.72,-1.32,-3.33,6.31,2.54,-12.39
180.93,198.8,183.53,184.22,173.81,186.88,177.57,182.25,182.39,174.44,175.17,176.67,180.09,177.72,179.74,182.91,177.92,176.29,175.72,181.32,176.39,181.4,181.67,181.7,,Peptide657-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.98,18.85,3.58,4.27,-6.14,6.93,-2.38,2.3,2.44,-5.51,-4.78,-3.28,0.14,-2.23,-0.21,2.96,-2.03,-3.66,-4.23,1.37,-3.56,1.45,1.72,1.75
152.33,207.89,180.81,185.88,174.37,186.86,174.53,182.98,167.35,182.03,157.93,173.98,166.23,176.37,162.11,179.68,162.87,177.69,154.35,176.9,153.82,177.64,182.78,169.46,,Peptide657-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-27.62,27.94,0.86,5.93,-5.58,6.91,-5.42,3.03,-12.6,2.08,-22.02,-5.97,-13.72,-3.58,-17.84,-0.27,-17.08,-2.26,-25.6,-3.05,-26.13,-2.31,2.83,-10.49
188.89,185.67,172.44,174.41,179.66,181.85,178.78,169.67,183.01,175.32,173.04,175.29,177.52,181.91,175.95,183.57,178.9,183.34,173.5,178.41,172.97,176.13,185.97,188.99,,Peptide657-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.94,5.72,-7.51,-5.54,-0.29,1.9,-1.17,-10.28,3.06,-4.63,-6.91,-4.66,-2.43,1.96,-4,3.62,-1.05,3.39,-6.45,-1.54,-6.98,-3.82,6.02,9.04
182.65,256.72,176.04,236.45,175.78,218.97,172.49,187.62,158.14,186.51,165.18,179.36,161.87,181.73,164.41,176.5,162.15,178.95,182.16,174.93,181.56,176.35,184.02,166.41,,Peptide657-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.7,76.77,-3.91,56.5,-4.17,39.02,-7.46,7.67,-21.81,6.56,-14.77,-0.59,-18.08,1.78,-15.54,-3.45,-17.8,-1,2.21,-5.02,1.61,-3.6,4.07,-13.54
179.56,178.86,178.67,175.9,170.57,178.44,176.58,171.56,179.98,173.9,173.74,177.87,173.92,175.39,183.79,172.28,179.33,177.33,171.29,178.41,175.72,178.42,176.45,175.79,,Peptide657-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.39,-1.09,-1.28,-4.05,-9.38,-1.51,-3.37,-8.39,0.03,-6.05,-6.21,-2.08,-6.03,-4.56,3.84,-7.67,-0.62,-2.62,-8.66,-1.54,-4.23,-1.53,-3.5,-4.16
176.25,220.26,173.96,199.52,176.87,189.62,173.31,170.61,176.17,175.88,161.25,176.78,163.41,174.4,178.09,171.05,162.52,175.59,155.93,179.74,179.12,169.56,185.72,167.6,,Peptide657-3,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.7,40.31,-5.99,19.57,-3.08,9.67,-6.64,-9.34,-3.78,-4.07,-18.7,-3.17,-16.54,-5.55,-1.86,-8.9,-17.43,-4.36,-24.02,-0.21,-0.83,-10.39,5.77,-12.35
