92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.74,181.12,161.6,163.25,169.07,176.88,167.98,163.6,177.42,179.54,183.97,172.41,188.62,162.44,160.19,159.37,162.6,160.72,170.83,168.25,169.68,186.86,166.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.07,155.31,180.11,178.03,180.17,145.55,178.48,178.64,184.01,178.76,175.23,171.48,177.19,179.6,178.97,181.29,175.6,175.86,183.68,181.48,181.42,173.95,180.02,184.68,,Peptide637-3,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179.71,-19.64,-24.4,0.4,-1.68,0.46,-34.16,-1.23,-1.07,4.3,-0.95,-4.48,-8.23,-2.52,-0.11,-0.74,1.58,-4.11,-3.85,3.97,1.77,1.71,-5.76,0.31,4.97
158.89,177.43,305.95,176,264.63,176,240.42,178.71,222.65,170.96,200,181.19,192.65,182.19,188.52,181.45,179.29,181.48,177.56,185.69,183.86,182.61,180.11,182.15,,Peptide637-3,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-20.82,-2.28,126.24,-3.71,84.92,-3.71,60.71,-1,42.94,-8.75,20.29,1.48,12.94,2.48,8.81,1.74,-0.42,1.77,-2.15,5.98,4.15,2.9,0.4,2.44
194.17,290.2,176.06,266.75,180.01,242.13,173.72,222.37,174.09,211.55,180.84,194.06,175.9,182.63,179.01,178.21,178.64,177.19,181.86,177.87,189.89,182.49,180,177.35,,Peptide637-3,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.46,110.49,-3.65,87.04,0.3,62.42,-5.99,42.66,-5.62,31.84,1.13,14.35,-3.81,2.92,-0.7,-1.5,-1.07,-2.52,2.15,-1.84,10.18,2.78,0.29,-2.36
178.52,212.3,174.94,192.16,174.05,185.55,185.2,186.31,178.81,178.21,181.57,180.41,177.3,176.3,173.49,176.15,179.9,177.42,171.7,182.43,177.77,179.01,186.59,177,,Peptide637-3,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.19,32.59,-4.77,12.45,-5.66,5.84,5.49,6.6,-0.9,-1.5,1.86,0.7,-2.41,-3.41,-6.22,-3.56,0.19,-2.29,-8.01,2.72,-1.94,-0.7,6.88,-2.71
290.43,299.68,260.14,265.6,257.95,243.7,236.18,229.27,216.49,207,196.42,188.36,187.91,177.22,171.83,184.22,182.13,172.14,176.32,178.45,180.11,181.43,174.44,174.39,,Peptide637-3,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,110.72,119.97,80.43,85.89,78.24,63.99,56.47,49.56,36.78,27.29,16.71,8.65,8.2,-2.49,-7.88,4.51,2.42,-7.57,-3.39,-1.26,0.4,1.72,-5.27,-5.32
184.51,268.98,183.55,233.47,178.76,218.57,176.5,202.28,177.18,192.13,175.44,183.57,173.76,177.01,176.15,176.23,173.24,179.8,173.32,180.57,183.95,180.39,178.92,175.04,,Peptide637-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.8,89.27,3.84,53.76,-0.95,38.86,-3.21,22.57,-2.53,12.42,-4.27,3.86,-5.95,-2.7,-3.56,-3.48,-6.47,0.09,-6.39,0.86,4.24,0.68,-0.79,-4.67
239.76,325.25,211.5,300.27,191.79,275.93,180.81,250.35,178.6,209.5,181.64,205.11,183.4,192.22,176.56,176.92,181.56,177.63,175.68,177.06,178.69,174.23,178.06,171.89,,Peptide637-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60.05,145.54,31.79,120.56,12.08,96.22,1.1,70.64,-1.11,29.79,1.93,25.4,3.69,12.51,-3.15,-2.79,1.85,-2.08,-4.03,-2.65,-1.02,-5.48,-1.65,-7.82
218.19,180.52,204.48,171.7,183.39,180.96,185.51,175.49,174.49,180.42,180.23,182.05,172.67,174.89,172.61,169.77,175.42,179.46,178.46,183.35,175.32,178.78,174.47,176.58,,Peptide637-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,38.48,0.81,24.77,-8.01,3.68,1.25,5.8,-4.22,-5.22,0.71,0.52,2.34,-7.04,-4.82,-7.1,-9.94,-4.29,-0.25,-1.25,3.64,-4.39,-0.93,-5.24,-3.13
292.28,290.29,277.64,270.75,259.26,250.11,243.1,225.28,215.32,207.8,196.99,199.63,181.75,183.2,177.79,180.7,176.66,179.12,179.02,172.6,181.72,176.39,175.08,167.04,,Peptide637-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,112.57,110.58,97.93,91.04,79.55,70.4,63.39,45.57,35.61,28.09,17.28,19.92,2.04,3.49,-1.92,0.99,-3.05,-0.59,-0.69,-7.11,2.01,-3.32,-4.63,-12.67
195.24,182.43,189.92,178.28,181.98,174.71,176.97,177.44,177.21,183.56,180.37,173.76,179.87,180.94,175.05,174.49,179.28,182.19,174.46,180.15,181.42,173.36,180.27,175.83,,Peptide637-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.53,2.72,10.21,-1.43,2.27,-5,-2.74,-2.27,-2.5,3.85,0.66,-5.95,0.16,1.23,-4.66,-5.22,-0.43,2.48,-5.25,0.44,1.71,-6.35,0.56,-3.88
178.32,257.08,169.06,247.71,174.53,231.19,175.59,212.81,175.42,185.64,177.58,187.8,172.47,178.2,171.83,173.63,170.94,170.8,175.92,177.43,180.71,175.44,173.76,168.79,,Peptide637-3,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.39,77.37,-10.65,68,-5.18,51.48,-4.12,33.1,-4.29,5.93,-2.13,8.09,-7.24,-1.51,-7.88,-6.08,-8.77,-8.91,-3.79,-2.28,1,-4.27,-5.95,-10.92
183.41,303.35,184.08,279.83,178.99,265.07,174.13,246.07,179.32,219.91,173.44,194.08,175.46,185.35,176.54,183.27,174.06,174.42,175.02,180.06,176.42,178.81,172.19,179.95,,Peptide637-3,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.7,123.64,4.37,100.12,-0.72,85.36,-5.58,66.36,-0.39,40.2,-6.27,14.37,-4.25,5.64,-3.17,3.56,-5.65,-5.29,-4.69,0.35,-3.29,-0.9,-7.52,0.24
193.37,184.79,181.88,170.69,174.31,173.57,188.73,174.58,175.91,176.01,175.08,172.2,174.99,176.69,176.4,173.27,178.67,174.67,176.01,176.53,187.93,176.21,169.98,166.63,,Peptide637-3,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.66,5.08,2.17,-9.02,-5.4,-6.14,9.02,-5.13,-3.8,-3.7,-4.63,-7.51,-4.72,-3.02,-3.31,-6.44,-1.04,-5.04,-3.7,-3.18,8.22,-3.5,-9.73,-13.08
199.45,181.17,182.66,171.18,174.54,179.08,183.01,181.78,177.69,176.42,177.42,183.34,174.23,183.32,175.43,178.56,179.24,179.62,174.13,178.18,180.05,183.02,176.05,172.5,,Peptide637-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.74,1.46,2.95,-8.53,-5.17,-0.63,3.3,2.07,-2.02,-3.29,-2.29,3.63,-5.48,3.61,-4.28,-1.15,-0.47,-0.09,-5.58,-1.53,0.34,3.31,-3.66,-7.21
195.1,266.81,186.11,220.41,176.46,203.57,183.47,196.59,180.62,183.52,174.7,172.89,179.85,180.14,178.5,175.02,177.26,169.96,177.55,179.22,183.17,178.39,174.29,166.77,,Peptide637-3,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.39,87.1,6.4,40.7,-3.25,23.86,3.76,16.88,0.91,3.81,-5.01,-6.82,0.14,0.43,-1.21,-4.69,-2.45,-9.75,-2.16,-0.49,3.46,-1.32,-5.42,-12.94
183.5,232.53,171.03,222.87,180.51,208.96,186.08,203.36,194.3,194.6,195.88,187.51,188.68,192.93,188.41,188.28,187.67,186.7,189.46,192.72,185.42,188.06,187.01,179.64,,Peptide637-3,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.79,52.82,-8.68,43.16,0.8,29.25,6.37,23.65,14.59,14.89,16.17,7.8,8.97,13.22,8.7,8.57,7.96,6.99,9.75,13.01,5.71,8.35,7.3,-0.07
178.32,257.08,169.06,247.71,174.53,231.19,175.59,212.81,175.42,185.64,177.58,187.8,172.47,178.2,171.83,173.63,170.94,170.8,175.92,177.43,180.71,175.44,173.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.05,189.89,187.32,182.13,190,149.53,187.36,177.04,213.95,183.51,182.99,185.41,184.41,190.96,186.89,187.31,184.81,179.97,190.99,179.78,208.92,185.48,187.56,193.21,,Peptide638-3,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,SHD,E109111,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,186.445,-3.395,3.445,0.875,-4.315,3.555,-36.915,0.915,-9.405,27.505,-2.935,-3.455,-1.035,-2.035,4.515,0.445,0.865,-1.635,-6.475,4.545,-6.665,22.475,-0.965,1.115,6.765
306.35,190.09,298.74,189.24,281.38,177.93,254.38,183.73,227.93,182.09,205.69,187.1,193.88,185.23,201.67,191.73,184.48,191.65,186.79,169.25,181.98,186.02,185.32,195.39,,Peptide638-3,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,RASA1-NC,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,119.905,3.645,112.295,2.795,94.935,-8.515,67.935,-2.715,41.485,-4.355,19.245,0.655,7.435,-1.215,15.225,5.285,-1.965,5.205,0.345,-17.195,-4.465,-0.425,-1.125,8.945
204.03,229.87,195.6,215.73,184.91,199.77,187.1,198.78,188.12,191.42,186.78,189.42,179.8,186.26,188.36,185.24,186.84,180.92,185.8,175.41,187.23,174.21,177.36,186.04,,Peptide638-3,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,FES,PIK3R3-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.585,43.425,9.155,29.285,-1.535,13.325,0.655,12.335,1.675,4.975,0.335,2.975,-6.645,-0.185,1.915,-1.205,0.395,-5.525,-0.645,-11.035,0.785,-12.235,-9.085,-0.405
190.51,205.97,187.96,189.41,183.39,186.31,192.09,179.7,183.71,186.64,177.76,180.73,182.81,186.58,188.99,175.14,179.73,187.44,183.93,181.38,184.05,183.86,186.78,194.44,,Peptide638-3,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,E129946,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.065,19.525,1.515,2.965,-3.055,-0.135,5.645,-6.745,-2.735,0.195,-8.685,-5.715,-3.635,0.135,2.545,-11.305,-6.715,0.995,-2.515,-5.065,-2.395,-2.585,0.335,7.995
243.15,268.05,223.33,250.76,200.12,218.75,192.45,211.54,195.81,190.58,182.45,186.2,185.82,189.47,186.79,182.87,184.54,180.15,182.46,178.51,183.68,188.18,180.62,185.15,,Peptide638-3,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,PLCG2-NC,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,56.705,81.605,36.885,64.315,13.675,32.305,6.005,25.095,9.365,4.135,-3.995,-0.245,-0.625,3.025,0.345,-3.575,-1.905,-6.295,-3.985,-7.935,-2.765,1.735,-5.825,-1.295
187.59,330.28,189.51,309.22,184.19,267.04,184.46,242.98,181.26,217.24,191.74,206.85,185.22,193.82,189.28,194.28,178.68,184.34,184.85,157.06,181.03,189.13,187.77,192.03,,Peptide638-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.145,143.835,3.065,122.775,-2.255,80.595,-1.985,56.535,-5.185,30.795,5.295,20.405,-1.225,7.375,2.835,7.835,-7.765,-2.105,-1.595,-29.385,-5.415,2.685,1.325,5.585
252.51,318.56,225.12,294.31,205.06,267.38,193.05,239.42,177.37,211.79,180.47,202.87,184.48,188.67,179.24,186.25,174.6,179.14,185.5,182.88,182.81,174.6,183.64,181.34,,Peptide638-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,66.065,132.115,38.675,107.865,18.615,80.935,6.605,52.975,-9.075,25.345,-5.975,16.425,-1.965,2.225,-7.205,-0.195,-11.845,-7.305,-0.945,-3.565,-3.635,-11.845,-2.805,-5.105
244.54,245.87,222.09,223.8,210.81,203.45,196.17,189.33,176.29,183.41,175.15,183.15,183.9,183.91,178.2,182.28,180.21,182.54,174.49,182.45,181.58,186.6,179.37,189.91,,Peptide638-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,58.095,59.425,35.645,37.355,24.365,17.005,9.725,2.885,-10.155,-3.035,-11.295,-3.295,-2.545,-2.535,-8.245,-4.165,-6.235,-3.905,-11.955,-3.995,-4.865,0.155,-7.075,3.465
314.17,240.18,303.77,216.15,283.94,195.31,256.1,195.64,232.03,186.88,210.18,183.03,190.8,182.56,176.38,177.82,177.25,177.35,179.83,185.91,187.35,182.2,174.89,185.82,,Peptide638-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,127.725,53.735,117.325,29.705,97.495,8.865,69.655,9.195,45.585,0.435,23.735,-3.415,4.355,-3.885,-10.065,-8.625,-9.195,-9.095,-6.615,-0.535,0.905,-4.245,-11.555,-0.625
196.28,179.39,188.85,179.97,184.85,183.05,182.5,179.88,181.17,183.06,180.14,182.35,178.85,172,181.19,181.86,188.86,172.98,182.76,184.55,174.14,178.92,185.54,187,,Peptide638-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.835,-7.055,2.405,-6.475,-1.595,-3.395,-3.945,-6.565,-5.275,-3.385,-6.305,-4.095,-7.595,-14.445,-5.255,-4.585,2.415,-13.465,-3.685,-1.895,-12.305,-7.525,-0.905,0.555
185.32,212.09,179.81,205.31,174.25,184.01,179.53,183.4,180.5,184.28,181.19,184.53,185.81,181.79,179.58,174.08,183.71,177.51,178.74,186.43,185.83,182.66,182.11,177.25,,Peptide638-3,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.125,25.645,-6.635,18.865,-12.195,-2.435,-6.915,-3.045,-5.945,-2.165,-5.255,-1.915,-0.635,-4.655,-6.865,-12.365,-2.735,-8.935,-7.705,-0.015,-0.615,-3.785,-4.335,-9.195
208.9,242.97,196.95,225.04,183.75,210.6,183.96,197.54,186.82,186.03,176.88,188.64,183.95,185.55,181.1,178.45,179.22,181.61,180.9,184.33,189.1,179.26,180.02,180.76,,Peptide638-3,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,SHC1,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.455,56.525,10.505,38.595,-2.695,24.155,-2.485,11.095,0.375,-0.415,-9.565,2.195,-2.495,-0.895,-5.345,-7.995,-7.225,-4.835,-5.545,-2.115,2.655,-7.185,-6.425,-5.685
200.35,181.02,186.99,176.33,182.07,177.12,184.08,180.73,185.47,176.23,185.74,179.44,181.95,180.51,180.78,187.44,180.93,183.36,180.69,181.56,182.07,184.69,182.15,177.45,,Peptide638-3,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,GRB10,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.905,-5.425,0.545,-10.115,-4.375,-9.325,-2.365,-5.715,-0.975,-10.215,-0.705,-7.005,-4.495,-5.935,-5.665,0.995,-5.515,-3.085,-5.755,-4.885,-4.375,-1.755,-4.295,-8.995
247.51,172.61,232.82,185.33,218.47,184.74,205.72,183.54,197.63,185.81,184.35,187.14,179.71,189.28,190.66,191.4,191.62,177.78,177.67,185.31,183.15,179.68,190.89,178.96,,Peptide638-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,61.065,-13.835,46.375,-1.115,32.025,-1.705,19.275,-2.905,11.185,-0.635,-2.095,0.695,-6.735,2.835,4.215,4.955,5.175,-8.665,-8.775,-1.135,-3.295,-6.765,4.445,-7.485
186.43,324.8,182.93,291.28,181.25,269.44,184.01,218.49,186.77,200.18,188.68,189.45,183.95,190.42,175.28,179.87,184.15,172.19,182.51,189.27,192.86,178.8,180.81,183.83,,Peptide638-3,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,SHB,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.015,138.355,-3.515,104.835,-5.195,82.995,-2.435,32.045,0.325,13.735,2.235,3.005,-2.495,3.975,-11.165,-6.575,-2.295,-14.255,-3.935,2.825,6.415,-7.645,-5.635,-2.615
