18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.71,164.24,170.72,166.41,170.32,167.81,165.94,165.27,164,168.24,159.21,156.81,170.62,167.32,163.61,162.74,169.03,173.79,161.18,170.31,173.44,168.44,176.68,172.66,,Peptide465,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162.485,19.225,1.755,8.235,3.925,7.835,5.325,3.455,2.785,1.515,5.755,-3.275,-5.675,8.135,4.835,1.125,0.255,6.545,11.305,-1.305,7.825,10.955,5.955,14.195,10.175
179.85,205.29,169.93,134.49,161.62,169.73,167.69,174.13,164.89,168.83,166.76,165.31,168.28,153.25,169.5,163.33,164.84,166.7,159.73,166.58,169.66,162.81,165.15,162.91,,Peptide465,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.365,42.805,7.445,-27.995,-0.865,7.245,5.205,11.645,2.405,6.345,4.275,2.825,5.795,-9.235,7.015,0.845,2.355,4.215,-2.755,4.095,7.175,0.325,2.665,0.425
175.15,160.77,162.46,161.2,160.46,156.24,157.05,166.85,161.49,165.13,158.28,153.89,168.16,160.89,166.75,161.04,166.75,171.76,164.68,166.14,163.75,164.83,168.95,163.96,,Peptide465,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.665,-1.715,-0.025,-1.285,-2.025,-6.245,-5.435,4.365,-0.995,2.645,-4.205,-8.595,5.675,-1.595,4.265,-1.445,4.265,9.275,2.195,3.655,1.265,2.345,6.465,1.475
178.93,161.54,171.17,165.83,161.94,160.94,162.65,162.97,162.63,163.52,169.76,162,161.95,160.81,164.99,161.07,163.7,165.13,162.04,168.13,164.37,161.25,160.1,163.6,,Peptide465,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.445,-0.945,8.685,3.345,-0.545,-1.545,0.165,0.485,0.145,1.035,7.275,-0.485,-0.535,-1.675,2.505,-1.415,1.215,2.645,-0.445,5.645,1.885,-1.235,-2.385,1.115
168,162.55,159.25,161.85,161.43,160.97,160.06,162.09,163.33,161.78,163.36,170.97,170.16,162.88,162.78,164.33,165.91,161.38,166.78,157.31,163.89,166.6,167.91,160.79,,Peptide465,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.515,0.065,-3.235,-0.635,-1.055,-1.515,-2.425,-0.395,0.845,-0.705,0.875,8.485,7.675,0.395,0.295,1.845,3.425,-1.105,4.295,-5.175,1.405,4.115,5.425,-1.695
168.72,166.45,163.27,168.02,163.46,164.35,162.98,167.5,165.58,163.51,157.66,162.6,162.67,165.27,160.07,160.98,157.76,163.51,163.9,165.55,163.91,163.58,170.12,161.12,,Peptide465,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.235,3.965,0.785,5.535,0.975,1.865,0.495,5.015,3.095,1.025,-4.825,0.115,0.185,2.785,-2.415,-1.505,-4.725,1.025,1.415,3.065,1.425,1.095,7.635,-1.365
171.92,164.19,168.05,154.62,160.73,154.43,161.36,162.21,160.15,168.54,167.38,161.76,162.69,164.84,156.87,163.07,168.42,160,162.18,162.18,163.15,160.17,166.83,156.93,,Peptide465,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.435,1.705,5.565,-7.865,-1.755,-8.055,-1.125,-0.275,-2.335,6.055,4.895,-0.725,0.205,2.355,-5.615,0.585,5.935,-2.485,-0.305,-0.305,0.665,-2.315,4.345,-5.555
158.16,187.24,160.4,176.87,158.82,169.67,157.57,170.09,164.66,165.34,170.58,166.14,157.43,161.95,164.16,159.47,161.4,160.89,158.23,161.19,163.73,163.1,160.75,154.34,,Peptide465,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.325,24.755,-2.085,14.385,-3.665,7.185,-4.915,7.605,2.175,2.855,8.095,3.655,-5.055,-0.535,1.675,-3.015,-1.085,-1.595,-4.255,-1.295,1.245,0.615,-1.735,-8.145
176.07,138.92,139.66,140.65,158.16,166.38,161.99,171.5,173.38,168.3,165.02,162.29,165.3,161.23,161.19,158.67,163.66,164.87,167.75,162.58,164.82,162.8,166.71,159.84,,Peptide465,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.585,-23.565,-22.825,-21.835,-4.325,3.895,-0.495,9.015,10.895,5.815,2.535,-0.195,2.815,-1.255,-1.295,-3.815,1.175,2.385,5.265,0.095,2.335,0.315,4.225,-2.645
142.8,144.29,138.02,132.89,177.86,162.82,174.2,167,171.06,166.55,157.88,163.76,166.36,160.58,165.43,159.93,161.27,162.16,161.98,167.35,168.73,160.09,162.72,158.45,,Peptide465,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-19.685,-18.195,-24.465,-29.595,15.375,0.335,11.715,4.515,8.575,4.065,-4.605,1.275,3.875,-1.905,2.945,-2.555,-1.215,-0.325,-0.505,4.865,6.245,-2.395,0.235,-4.035
170.33,194.04,165.24,173.92,156.77,168.07,163.43,172.21,161.54,166.9,162.99,158.28,162.3,165.08,166.71,160.03,164.66,160.13,160.51,165.09,163.02,162.28,167.66,163.66,,Peptide465,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.845,31.555,2.755,11.435,-5.715,5.585,0.945,9.725,-0.945,4.415,0.505,-4.205,-0.185,2.595,4.225,-2.455,2.175,-2.355,-1.975,2.605,0.535,-0.205,5.175,1.175
171.99,165.9,161.28,167.92,163.24,161.83,151.98,165.37,173.61,164.96,161.55,162.77,161.91,165.16,160.59,161.35,168.41,156.59,163.29,164.48,161.55,161.39,164,147.69,,Peptide465,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.505,3.415,-1.205,5.435,0.755,-0.655,-10.505,2.885,11.125,2.475,-0.935,0.285,-0.575,2.675,-1.895,-1.135,5.925,-5.895,0.805,1.995,-0.935,-1.095,1.515,-14.795
173.68,142.47,169.49,171.02,168.04,168.6,168.97,164.33,160.81,165.86,159.64,159.98,163.1,162.85,164.01,164.82,172.14,164.18,164.91,165.71,168.41,163.39,161.53,162.75,,Peptide465,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.195,-20.015,7.005,8.535,5.555,6.115,6.485,1.845,-1.675,3.375,-2.845,-2.505,0.615,0.365,1.525,2.335,9.655,1.695,2.425,3.225,5.925,0.905,-0.955,0.265
137.57,183.98,167.42,175.96,165.35,166.53,166.71,168.52,134.75,163.18,159.24,162.6,160.88,162.03,164.87,166.14,168.01,158.93,162.92,166.65,161.16,163.25,163.91,159.02,,Peptide465,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-24.915,21.495,4.935,13.475,2.865,4.045,4.225,6.035,-27.735,0.695,-3.245,0.115,-1.605,-0.455,2.385,3.655,5.525,-3.555,0.435,4.165,-1.325,0.765,1.425,-3.465
160.74,189.92,171.54,181.31,159.05,174.91,158.21,177.22,168.08,167.51,163.42,161.75,167.28,160.22,167.34,160.17,162.87,164.65,161.34,160.17,169.1,151.55,168.31,165.96,,Peptide465,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.745,27.435,9.055,18.825,-3.435,12.425,-4.275,14.735,5.595,5.025,0.935,-0.735,4.795,-2.265,4.855,-2.315,0.385,2.165,-1.145,-2.315,6.615,-10.935,5.825,3.475
173.02,209.54,167.5,167.78,170.43,160.27,162.16,170.15,167.84,149.92,169.1,166.66,173.21,162.98,162.64,163,185.22,164.31,174.03,168.54,167.35,171.28,167.8,158.83,,Peptide465,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.535,47.055,5.015,5.295,7.945,-2.215,-0.325,7.665,5.355,-12.565,6.615,4.175,10.725,0.495,0.155,0.515,22.735,1.825,11.545,6.055,4.865,8.795,5.315,-3.655
161.54,171.17,165.83,161.94,160.94,162.65,162.97,162.63,163.52,169.76,162,161.95,160.81,164.99,161.07,163.7,165.13,162.04,168.13,164.37,161.25,160.1,163.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.26,176.11,182.61,176.48,179.99,179.44,171.68,173.56,177.3,182.5,184.27,167.18,187.85,174.69,183.32,180.89,184.07,180.89,185.54,179.79,188.65,179.96,188.08,239.35,,Peptide444,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179.895,16.365,-3.785,2.715,-3.415,0.095,-0.455,-8.215,-6.335,-2.595,2.605,4.375,-12.715,7.955,-5.205,3.425,0.995,4.175,0.995,5.645,-0.105,8.755,0.065,8.185,59.455
187.71,185.91,172.79,175.26,186.8,178.89,182.72,177.07,182.47,177.83,169.3,186.33,185.71,176.91,186.05,175.78,182.68,189.75,186.6,179.99,182.13,180.93,183.39,167.09,,Peptide444,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.815,6.015,-7.105,-4.635,6.905,-1.005,2.825,-2.825,2.575,-2.065,-10.595,6.435,5.815,-2.985,6.155,-4.115,2.785,9.855,6.705,0.095,2.235,1.035,3.495,-12.805
200.26,181.64,180.6,178.84,168.35,176.91,176.81,170.65,168.32,181.74,168.19,173.47,174.3,180.34,180.11,182.03,188.01,184.21,175.52,175.55,185.76,172.11,185.68,191.32,,Peptide444,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.365,1.745,0.705,-1.055,-11.545,-2.985,-3.085,-9.245,-11.575,1.845,-11.705,-6.425,-5.595,0.445,0.215,2.135,8.115,4.315,-4.375,-4.345,5.865,-7.785,5.785,11.425
185.79,185.3,186.66,174.13,182.68,175,177.26,176.47,177.12,179.59,181.26,178.13,178.5,180.21,181.58,184.18,181.98,188.65,185.34,181.44,173.67,177.38,179.47,180.2,,Peptide444,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.895,5.405,6.765,-5.765,2.785,-4.895,-2.635,-3.425,-2.775,-0.305,1.365,-1.765,-1.395,0.315,1.685,4.285,2.085,8.755,5.445,1.545,-6.225,-2.515,-0.425,0.305
181.26,178.03,177.57,178.67,169.69,178.23,183.63,179.14,180.28,172.18,182.06,179.44,177.5,180.4,177.74,172.76,183.66,174.5,184.55,183.89,188.78,184.27,183.69,188.44,,Peptide444,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.365,-1.865,-2.325,-1.225,-10.205,-1.665,3.735,-0.755,0.385,-7.715,2.165,-0.455,-2.395,0.505,-2.155,-7.135,3.765,-5.395,4.655,3.995,8.885,4.375,3.795,8.545
182.82,185.61,177.94,176.97,176.07,184.33,182.05,179.6,183.86,179.6,182.9,179.19,178.5,176.5,174.31,178,175.5,185.77,179.33,183.41,179.23,175.6,179.07,181.29,,Peptide444,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.925,5.715,-1.955,-2.925,-3.825,4.435,2.155,-0.295,3.965,-0.295,3.005,-0.705,-1.395,-3.395,-5.585,-1.895,-4.395,5.875,-0.565,3.515,-0.665,-4.295,-0.825,1.395
176.43,178.37,178.38,193.16,165.98,177.03,181.34,175.78,158.92,175.86,177.64,172.55,178.49,173.86,185.09,177.81,183.95,181.99,175.35,180.53,165.56,171.87,177.14,187.16,,Peptide444,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.465,-1.525,-1.515,13.265,-13.915,-2.865,1.445,-4.115,-20.975,-4.035,-2.255,-7.345,-1.405,-6.035,5.195,-2.085,4.055,2.095,-4.545,0.635,-14.335,-8.025,-2.755,7.265
186.2,196.06,178.69,189.51,179.22,183.7,180.49,178.16,176.04,181.46,177.38,177.18,170.88,174.14,175.75,182.03,182.06,173.9,177.84,184.52,174.59,174.26,182.51,182.54,,Peptide444,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.305,16.165,-1.205,9.615,-0.675,3.805,0.595,-1.735,-3.855,1.565,-2.515,-2.715,-9.015,-5.755,-4.145,2.135,2.165,-5.995,-2.055,4.625,-5.305,-5.635,2.615,2.645
183.97,178.71,175.4,168.58,174.69,176.01,169.3,177.32,164.9,180.88,178.62,170.62,168.67,169.5,165.35,179.57,177.09,177.15,183.66,171.74,185.51,174.42,178.43,189.3,,Peptide444,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.075,-1.185,-4.495,-11.315,-5.205,-3.885,-10.595,-2.575,-14.995,0.985,-1.275,-9.275,-11.225,-10.395,-14.545,-0.325,-2.805,-2.745,3.765,-8.155,5.615,-5.475,-1.465,9.405
188.97,243.42,176.66,229.48,169.18,222.28,178.59,206.41,182.79,192.06,172.69,187.55,174.37,173.96,183.59,183.52,180.88,173.48,181.13,177.35,184.31,182.75,181.43,185.74,,Peptide444,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.075,63.525,-3.235,49.585,-10.715,42.385,-1.305,26.515,2.895,12.165,-7.205,7.655,-5.525,-5.935,3.695,3.625,0.985,-6.415,1.235,-2.545,4.415,2.855,1.535,5.845
183.67,169.61,173.08,178.34,168.01,177.67,168.77,173.58,172.99,174.81,166.29,178.26,179.31,176.07,176.77,179.43,185.21,176.29,175.04,170.32,189.01,169.18,178.64,179.21,,Peptide444,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.775,-10.285,-6.815,-1.555,-11.885,-2.225,-11.125,-6.315,-6.905,-5.085,-13.605,-1.635,-0.585,-3.825,-3.125,-0.465,5.315,-3.605,-4.855,-9.575,9.115,-10.715,-1.255,-0.685
183.35,170.99,188.62,184,181.98,173.36,177.05,181.56,172.9,176.92,171.57,175.05,176.87,173.47,174.15,175.62,178.06,178.6,172.42,172.37,179.77,172.48,180.83,176.01,,Peptide444,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.455,0,8.725,4.105,2.085,-6.535,-2.845,1.665,-6.995,-2.975,-8.325,0,-3.025,-6.425,-5.745,-4.275,-1.835,-1.295,-7.475,-7.525,-0.125,-7.415,0.935,-3.885
184.78,176.66,172.19,175.4,170.04,170.73,168.05,179.54,179.4,175.83,169.87,176.78,180.69,176.32,165.7,172.94,170.21,188.64,179.27,170.47,179.9,184.61,186.36,185.99,,Peptide444,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.885,-3.235,-7.705,-4.495,-9.855,-9.165,-11.845,-0.355,-0.495,-4.065,-10.025,-3.115,0.795,-3.575,-14.195,-6.955,-9.685,8.745,-0.625,-9.425,0.005,4.715,6.465,6.095
190.97,182.22,188.14,186.87,180.63,188.12,183.22,177.86,183.32,179.08,177.41,173.96,177.24,165.4,175.02,175.82,177.02,176.66,184.77,179.5,179.24,181.21,181.28,178.83,,Peptide444,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.075,2.325,8.245,6.975,0.735,8.225,3.325,-2.035,3.425,-0.815,-2.485,-5.935,-2.655,-14.495,-4.875,-4.075,-2.875,-3.235,4.875,-0.395,-0.655,1.315,1.385,-1.065
171.39,177.21,174.22,183.31,161.94,178.09,168.82,182.58,180.89,175.02,173.55,166.23,181.86,177.01,184.94,178.46,186.02,182.75,165.14,180.89,184.71,167.9,190.54,183.4,,Peptide444,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.505,-2.685,-5.675,3.415,-17.955,-1.805,-11.075,2.685,0.995,-4.875,-6.345,-13.665,1.965,-2.885,5.045,-1.435,6.125,2.855,-14.755,0.995,4.815,-11.995,10.645,3.505
194.65,184.94,196.34,188.48,198.38,194.51,194.37,193.88,190.65,183.91,185.46,187.61,193.84,192.11,194.76,188.64,188.87,187.87,191.12,186.4,187.95,189.81,198.34,191.93,,Peptide444,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.755,5.045,16.445,8.585,18.485,14.615,14.475,13.985,10.755,4.015,5.565,7.715,13.945,12.215,14.865,8.745,8.975,7.975,11.225,6.505,8.055,9.915,18.445,12.035
177.94,181.61,184.87,179.45,180.67,182.95,182.7,184.01,182.65,185.74,180.48,180.37,175.56,182.37,185.17,184.83,183.02,184.02,185.82,182.09,180.65,173.44,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.91,173.27,185.54,170.05,180.1,180.67,184.71,167.39,181.37,173.98,175.67,172.83,182.53,181.34,173.85,178.1,180.76,172.64,171.54,182.25,188.15,178.23,177.71,179.92,,Peptide446,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174.58,11.33,-1.31,10.96,-4.53,5.52,6.09,10.13,-7.19,6.79,-0.6,1.09,-1.75,7.95,6.76,-0.73,3.52,6.18,-1.94,-3.04,7.67,13.57,3.65,3.13,5.34
195.55,180.48,177.63,166.47,177.45,173.35,174.54,175.88,175.32,174.36,180.34,174.85,181.35,166.32,177.27,173.16,175.66,177.36,177.29,176.04,174.13,172.53,171.92,175.62,,Peptide446,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.97,5.9,3.05,-8.11,2.87,-1.23,-0.04,1.3,0.74,-0.22,5.76,0.27,6.77,-8.26,2.69,-1.42,1.08,2.78,2.71,1.46,-0.45,-2.05,-2.66,1.04
